timestamp, index, memory.used [MiB], utilization.gpu [%], clocks.current.graphics [MHz], clocks.current.sm [MHz], power.draw [W], temperature.gpu, pstate, clocks_event_reasons.active
2026/08/26 20:52:27.918, 0, 20816 MiB, 77 %, 1935 MHz, 1935 MHz, 323.76 W, 68, P2, 0x0000000000000000
2026/08/26 20:52:28.918, 0, 20818 MiB, 78 %, 1935 MHz, 1935 MHz, 325.88 W, 68, P2, 0x0000000000000000
2026/08/26 20:52:29.918, 0, 20822 MiB, 80 %, 1935 MHz, 1935 MHz, 234.59 W, 65, P2, 0x0000000000000000
2026/08/26 20:52:30.920, 0, 20822 MiB, 77 %, 1935 MHz, 1935 MHz, 316.11 W, 68, P2, 0x0000000000000000
2026/08/26 20:52:31.920, 0, 20822 MiB, 78 %, 1935 MHz, 1935 MHz, 325.40 W, 69, P2, 0x0000000000000000
2026/08/26 20:52:32.920, 0, 20822 MiB, 99 %, 1920 MHz, 1920 MHz, 273.57 W, 65, P2, 0x0000000000000004
2026/08/26 20:52:33.920, 0, 20822 MiB, 81 %, 1935 MHz, 1935 MHz, 282.90 W, 69, P2, 0x0000000000000000
2026/08/26 20:52:34.920, 0, 20822 MiB, 74 %, 1935 MHz, 1935 MHz, 329.51 W, 69, P2, 0x0000000000000000
2026/08/26 20:52:35.921, 0, 20824 MiB, 75 %, 1935 MHz, 1935 MHz, 287.84 W, 67, P2, 0x0000000000000004
2026/08/26 20:52:36.921, 0, 20824 MiB, 78 %, 1935 MHz, 1935 MHz, 280.54 W, 69, P2, 0x0000000000000000
2026/08/26 20:52:37.922, 0, 20824 MiB, 77 %, 1935 MHz, 1935 MHz, 329.15 W, 70, P2, 0x0000000000000000
2026/08/26 20:52:38.922, 0, 20824 MiB, 58 %, 1935 MHz, 1935 MHz, 292.32 W, 66, P2, 0x0000000000000000
2026/08/26 20:52:39.923, 0, 20824 MiB, 78 %, 1935 MHz, 1935 MHz, 276.76 W, 69, P2, 0x0000000000000000
2026/08/26 20:52:40.924, 0, 20824 MiB, 77 %, 1935 MHz, 1935 MHz, 330.26 W, 70, P2, 0x0000000000000000
2026/08/26 20:52:41.924, 0, 20824 MiB, 43 %, 1935 MHz, 1935 MHz, 310.76 W, 68, P2, 0x0000000000000004
2026/08/26 20:52:42.924, 0, 20824 MiB, 98 %, 1935 MHz, 1935 MHz, 220.59 W, 65, P2, 0x0000000000000000
2026/08/26 20:52:43.924, 0, 20824 MiB, 78 %, 1935 MHz, 1935 MHz, 325.37 W, 70, P2, 0x0000000000000000
2026/08/26 20:52:44.925, 0, 20824 MiB, 77 %, 1935 MHz, 1935 MHz, 329.55 W, 70, P2, 0x0000000000000000
2026/08/26 20:52:45.925, 0, 20824 MiB, 100 %, 1755 MHz, 1755 MHz, 270.01 W, 67, P2, 0x0000000000000004
2026/08/26 20:52:46.925, 0, 20824 MiB, 77 %, 1935 MHz, 1935 MHz, 298.72 W, 70, P2, 0x0000000000000000
2026/08/26 20:52:47.925, 0, 20824 MiB, 78 %, 1935 MHz, 1935 MHz, 329.05 W, 71, P2, 0x0000000000000000
2026/08/26 20:52:48.926, 0, 20824 MiB, 77 %, 1935 MHz, 1935 MHz, 297.80 W, 70, P2, 0x0000000000000004
2026/08/26 20:52:49.926, 0, 20824 MiB, 78 %, 1935 MHz, 1935 MHz, 331.27 W, 71, P2, 0x0000000000000004
2026/08/26 20:52:50.926, 0, 20824 MiB, 76 %, 1935 MHz, 1935 MHz, 330.52 W, 71, P2, 0x0000000000000000
2026/08/26 20:52:51.927, 0, 20824 MiB, 100 %, 1920 MHz, 1920 MHz, 277.00 W, 70, P2, 0x0000000000000004
2026/08/26 20:52:52.928, 0, 20824 MiB, 77 %, 1935 MHz, 1935 MHz, 280.58 W, 71, P2, 0x0000000000000000
2026/08/26 20:52:53.928, 0, 20824 MiB, 74 %, 1935 MHz, 1935 MHz, 328.92 W, 71, P2, 0x0000000000000000
2026/08/26 20:52:54.928, 0, 20824 MiB, 81 %, 1920 MHz, 1920 MHz, 295.67 W, 68, P2, 0x0000000000000004
2026/08/26 20:52:55.928, 0, 20824 MiB, 77 %, 1935 MHz, 1935 MHz, 271.09 W, 71, P2, 0x0000000000000000
2026/08/26 20:52:56.928, 0, 20824 MiB, 77 %, 1920 MHz, 1920 MHz, 330.74 W, 71, P2, 0x0000000000000000
2026/08/26 20:52:57.929, 0, 20824 MiB, 14 %, 1920 MHz, 1920 MHz, 321.63 W, 72, P2, 0x0000000000000000
2026/08/26 20:52:58.929, 0, 20824 MiB, 78 %, 1920 MHz, 1920 MHz, 253.53 W, 71, P2, 0x0000000000000000
2026/08/26 20:52:59.929, 0, 20824 MiB, 77 %, 1920 MHz, 1920 MHz, 333.29 W, 72, P2, 0x0000000000000000
2026/08/26 20:53:00.930, 0, 392 MiB, 78 %, 1920 MHz, 1920 MHz, 332.15 W, 72, P2, 0x0000000000000000
2026/08/26 20:53:01.931, 0, 346 MiB, 2 %, 1920 MHz, 1920 MHz, 208.07 W, 67, P0, 0x0000000000000000
2026/08/26 20:53:02.931, 0, 346 MiB, 0 %, 1935 MHz, 1935 MHz, 172.01 W, 65, P2, 0x0000000000000000
2026/08/26 20:53:03.931, 0, 598 MiB, 0 %, 1935 MHz, 1935 MHz, 169.85 W, 64, P2, 0x0000000000000000
2026/08/26 20:53:04.931, 0, 20144 MiB, 0 %, 1695 MHz, 1695 MHz, 145.57 W, 62, P2, 0x0000000000000000
2026/08/26 20:53:05.931, 0, 20144 MiB, 100 %, 1935 MHz, 1935 MHz, 150.29 W, 63, P2, 0x0000000000000000
2026/08/26 20:53:06.932, 0, 20144 MiB, 99 %, 1935 MHz, 1935 MHz, 169.60 W, 63, P2, 0x0000000000000000
2026/08/26 20:53:07.932, 0, 20144 MiB, 100 %, 1935 MHz, 1935 MHz, 169.56 W, 63, P2, 0x0000000000000000
2026/08/26 20:53:08.932, 0, 20144 MiB, 100 %, 1935 MHz, 1935 MHz, 168.95 W, 63, P2, 0x0000000000000000
2026/08/26 20:53:09.932, 0, 20144 MiB, 100 %, 1935 MHz, 1935 MHz, 169.38 W, 63, P2, 0x0000000000000000
2026/08/26 20:53:10.932, 0, 20144 MiB, 99 %, 1935 MHz, 1935 MHz, 168.37 W, 62, P2, 0x0000000000000000
2026/08/26 20:53:11.932, 0, 20144 MiB, 100 %, 1935 MHz, 1935 MHz, 167.35 W, 62, P2, 0x0000000000000000
2026/08/26 20:53:12.934, 0, 20144 MiB, 100 %, 1935 MHz, 1935 MHz, 168.82 W, 62, P2, 0x0000000000000000
2026/08/26 20:53:13.934, 0, 20144 MiB, 100 %, 1935 MHz, 1935 MHz, 167.38 W, 62, P2, 0x0000000000000000
2026/08/26 20:53:14.934, 0, 20144 MiB, 100 %, 1935 MHz, 1935 MHz, 167.90 W, 62, P2, 0x0000000000000000
2026/08/26 20:53:15.934, 0, 20144 MiB, 99 %, 1935 MHz, 1935 MHz, 167.37 W, 61, P2, 0x0000000000000000
2026/08/26 20:53:16.934, 0, 20802 MiB, 99 %, 1950 MHz, 1950 MHz, 165.96 W, 61, P2, 0x0000000000000000
2026/08/26 20:53:17.942, 0, 20816 MiB, 80 %, 1935 MHz, 1935 MHz, 261.22 W, 67, P2, 0x0000000000000000
2026/08/26 20:53:18.942, 0, 20816 MiB, 80 %, 1935 MHz, 1935 MHz, 326.23 W, 67, P2, 0x0000000000000000
2026/08/26 20:53:19.942, 0, 20820 MiB, 42 %, 1935 MHz, 1935 MHz, 298.95 W, 66, P2, 0x0000000000000000
2026/08/26 20:53:20.942, 0, 20820 MiB, 79 %, 1935 MHz, 1935 MHz, 282.32 W, 68, P2, 0x0000000000000000
2026/08/26 20:53:21.943, 0, 20820 MiB, 77 %, 1935 MHz, 1935 MHz, 325.52 W, 69, P2, 0x0000000000000000
2026/08/26 20:53:22.945, 0, 20820 MiB, 42 %, 1935 MHz, 1935 MHz, 290.98 W, 66, P2, 0x0000000000000000
2026/08/26 20:53:23.946, 0, 20820 MiB, 78 %, 1935 MHz, 1935 MHz, 293.94 W, 69, P2, 0x0000000000000000
2026/08/26 20:53:24.946, 0, 20820 MiB, 78 %, 1935 MHz, 1935 MHz, 326.26 W, 69, P2, 0x0000000000000000
2026/08/26 20:53:25.948, 0, 20820 MiB, 65 %, 1935 MHz, 1935 MHz, 287.97 W, 65, P2, 0x0000000000000000
2026/08/26 20:53:26.949, 0, 20820 MiB, 77 %, 1935 MHz, 1935 MHz, 312.45 W, 69, P2, 0x0000000000000000
2026/08/26 20:53:27.949, 0, 20820 MiB, 75 %, 1935 MHz, 1935 MHz, 331.12 W, 70, P2, 0x0000000000000000
2026/08/26 20:53:28.950, 0, 20820 MiB, 60 %, 1935 MHz, 1935 MHz, 287.68 W, 67, P2, 0x0000000000000000
2026/08/26 20:53:29.951, 0, 20820 MiB, 78 %, 1935 MHz, 1935 MHz, 317.09 W, 70, P2, 0x0000000000000004
2026/08/26 20:53:30.952, 0, 20820 MiB, 79 %, 1935 MHz, 1935 MHz, 325.55 W, 70, P2, 0x0000000000000004
2026/08/26 20:53:31.953, 0, 20826 MiB, 100 %, 1920 MHz, 1920 MHz, 272.60 W, 66, P2, 0x0000000000000004
2026/08/26 20:53:32.953, 0, 20826 MiB, 78 %, 1935 MHz, 1935 MHz, 296.57 W, 70, P2, 0x0000000000000000
2026/08/26 20:53:33.954, 0, 20826 MiB, 78 %, 1935 MHz, 1935 MHz, 320.43 W, 70, P2, 0x0000000000000004
2026/08/26 20:53:34.956, 0, 20826 MiB, 57 %, 1935 MHz, 1935 MHz, 306.49 W, 68, P2, 0x0000000000000004
2026/08/26 20:53:35.957, 0, 20826 MiB, 78 %, 1935 MHz, 1935 MHz, 314.28 W, 71, P2, 0x0000000000000000
2026/08/26 20:53:36.958, 0, 20826 MiB, 78 %, 1935 MHz, 1935 MHz, 332.35 W, 71, P2, 0x0000000000000000
2026/08/26 20:53:37.959, 0, 20826 MiB, 74 %, 1920 MHz, 1920 MHz, 296.08 W, 68, P2, 0x0000000000000004
2026/08/26 20:53:38.960, 0, 20826 MiB, 77 %, 1920 MHz, 1920 MHz, 327.64 W, 71, P2, 0x0000000000000000
2026/08/26 20:53:39.961, 0, 20826 MiB, 77 %, 1920 MHz, 1920 MHz, 331.56 W, 71, P2, 0x0000000000000000
2026/08/26 20:53:40.963, 0, 20826 MiB, 77 %, 1920 MHz, 1920 MHz, 293.95 W, 70, P2, 0x0000000000000004
2026/08/26 20:53:41.964, 0, 20826 MiB, 80 %, 1920 MHz, 1920 MHz, 331.80 W, 72, P2, 0x0000000000000000
2026/08/26 20:53:42.965, 0, 20826 MiB, 77 %, 1920 MHz, 1920 MHz, 334.67 W, 72, P2, 0x0000000000000000
2026/08/26 20:53:43.966, 0, 20826 MiB, 77 %, 1920 MHz, 1920 MHz, 296.76 W, 72, P2, 0x0000000000000000
2026/08/26 20:53:44.967, 0, 20826 MiB, 79 %, 1920 MHz, 1920 MHz, 334.72 W, 72, P2, 0x0000000000000000
2026/08/26 20:53:45.968, 0, 20826 MiB, 77 %, 1920 MHz, 1920 MHz, 333.79 W, 73, P2, 0x0000000000000000
2026/08/26 20:53:46.969, 0, 20826 MiB, 77 %, 1920 MHz, 1920 MHz, 299.94 W, 72, P2, 0x0000000000000000
2026/08/26 20:53:47.970, 0, 20826 MiB, 78 %, 1920 MHz, 1920 MHz, 334.98 W, 73, P2, 0x0000000000000000
2026/08/26 20:53:48.970, 0, 394 MiB, 77 %, 1920 MHz, 1920 MHz, 335.34 W, 73, P2, 0x0000000000000000
2026/08/26 20:53:49.970, 0, 598 MiB, 0 %, 1920 MHz, 1920 MHz, 184.27 W, 67, P2, 0x0000000000000000
2026/08/26 20:53:50.970, 0, 346 MiB, 0 %, 1935 MHz, 1935 MHz, 169.63 W, 65, P2, 0x0000000000000000
2026/08/26 20:53:51.972, 0, 346 MiB, 0 %, 1695 MHz, 1695 MHz, 167.15 W, 64, P2, 0x0000000000000000
2026/08/26 20:53:52.972, 0, 19362 MiB, 0 %, 1695 MHz, 1695 MHz, 135.79 W, 62, P2, 0x0000000000000000
2026/08/26 20:53:53.972, 0, 19362 MiB, 100 %, 1935 MHz, 1935 MHz, 149.40 W, 63, P2, 0x0000000000000000
2026/08/26 20:53:54.972, 0, 19362 MiB, 100 %, 1935 MHz, 1935 MHz, 171.08 W, 63, P2, 0x0000000000000000
2026/08/26 20:53:55.972, 0, 19362 MiB, 99 %, 1935 MHz, 1935 MHz, 170.60 W, 63, P2, 0x0000000000000000
2026/08/26 20:53:56.972, 0, 19362 MiB, 100 %, 1935 MHz, 1935 MHz, 170.26 W, 63, P2, 0x0000000000000000
2026/08/26 20:53:57.972, 0, 19362 MiB, 100 %, 1935 MHz, 1935 MHz, 170.59 W, 63, P2, 0x0000000000000000
2026/08/26 20:53:58.973, 0, 19362 MiB, 100 %, 1935 MHz, 1935 MHz, 169.05 W, 62, P2, 0x0000000000000000
2026/08/26 20:53:59.973, 0, 19362 MiB, 99 %, 1935 MHz, 1935 MHz, 168.98 W, 62, P2, 0x0000000000000000
2026/08/26 20:54:00.973, 0, 19362 MiB, 99 %, 1935 MHz, 1935 MHz, 169.21 W, 62, P2, 0x0000000000000000
2026/08/26 20:54:01.973, 0, 19362 MiB, 100 %, 1935 MHz, 1935 MHz, 168.40 W, 62, P2, 0x0000000000000000
2026/08/26 20:54:02.973, 0, 19362 MiB, 100 %, 1935 MHz, 1935 MHz, 168.60 W, 62, P2, 0x0000000000000000
2026/08/26 20:54:03.973, 0, 19362 MiB, 99 %, 1935 MHz, 1935 MHz, 167.31 W, 61, P2, 0x0000000000000024
2026/08/26 20:54:04.974, 0, 20742 MiB, 24 %, 1950 MHz, 1950 MHz, 167.78 W, 61, P2, 0x0000000000000000
2026/08/26 20:54:05.975, 0, 20764 MiB, 80 %, 1950 MHz, 1950 MHz, 178.55 W, 62, P2, 0x0000000000000004
2026/08/26 20:54:06.975, 0, 20764 MiB, 83 %, 1950 MHz, 1950 MHz, 205.30 W, 62, P2, 0x0000000000000000
2026/08/26 20:54:07.975, 0, 20764 MiB, 84 %, 1950 MHz, 1950 MHz, 205.67 W, 62, P2, 0x0000000000000000
2026/08/26 20:54:08.976, 0, 20764 MiB, 83 %, 1950 MHz, 1950 MHz, 205.24 W, 62, P2, 0x0000000000000000
2026/08/26 20:54:09.976, 0, 20764 MiB, 83 %, 1950 MHz, 1950 MHz, 205.42 W, 62, P2, 0x0000000000000000
2026/08/26 20:54:10.976, 0, 20764 MiB, 84 %, 1950 MHz, 1950 MHz, 206.60 W, 62, P2, 0x0000000000000000
2026/08/26 20:54:11.977, 0, 20764 MiB, 84 %, 1950 MHz, 1950 MHz, 205.14 W, 62, P2, 0x0000000000000000
2026/08/26 20:54:12.977, 0, 20764 MiB, 84 %, 1950 MHz, 1950 MHz, 205.63 W, 62, P2, 0x0000000000000000
2026/08/26 20:54:13.977, 0, 20764 MiB, 83 %, 1950 MHz, 1950 MHz, 205.01 W, 62, P2, 0x0000000000000000
2026/08/26 20:54:14.978, 0, 20764 MiB, 82 %, 1950 MHz, 1950 MHz, 205.44 W, 62, P2, 0x0000000000000000
2026/08/26 20:54:15.980, 0, 20764 MiB, 83 %, 1950 MHz, 1950 MHz, 204.63 W, 62, P2, 0x0000000000000000
2026/08/26 20:54:16.981, 0, 20764 MiB, 85 %, 1950 MHz, 1950 MHz, 204.09 W, 62, P2, 0x0000000000000000
2026/08/26 20:54:17.981, 0, 20764 MiB, 83 %, 1950 MHz, 1950 MHz, 204.99 W, 62, P2, 0x0000000000000000
2026/08/26 20:54:18.982, 0, 20764 MiB, 84 %, 1950 MHz, 1950 MHz, 205.01 W, 62, P2, 0x0000000000000000
2026/08/26 20:54:19.983, 0, 20764 MiB, 83 %, 1950 MHz, 1950 MHz, 205.19 W, 61, P2, 0x0000000000000000
2026/08/26 20:54:20.983, 0, 20764 MiB, 82 %, 1950 MHz, 1950 MHz, 205.37 W, 62, P2, 0x0000000000000000
2026/08/26 20:54:21.984, 0, 20764 MiB, 83 %, 1950 MHz, 1950 MHz, 205.18 W, 61, P2, 0x0000000000000000
2026/08/26 20:54:22.984, 0, 20764 MiB, 84 %, 1950 MHz, 1950 MHz, 204.62 W, 61, P2, 0x0000000000000000
2026/08/26 20:54:23.984, 0, 20764 MiB, 83 %, 1950 MHz, 1950 MHz, 204.90 W, 61, P2, 0x0000000000000000
2026/08/26 20:54:24.985, 0, 20764 MiB, 84 %, 1950 MHz, 1950 MHz, 203.89 W, 61, P2, 0x0000000000000000
2026/08/26 20:54:25.986, 0, 20764 MiB, 83 %, 1950 MHz, 1950 MHz, 204.27 W, 61, P2, 0x0000000000000000
2026/08/26 20:54:26.986, 0, 20764 MiB, 65 %, 1950 MHz, 1950 MHz, 199.52 W, 60, P2, 0x0000000000000000
2026/08/26 20:54:27.986, 0, 20764 MiB, 82 %, 1950 MHz, 1950 MHz, 199.68 W, 61, P2, 0x0000000000000000
2026/08/26 20:54:28.986, 0, 20764 MiB, 83 %, 1950 MHz, 1950 MHz, 204.42 W, 61, P2, 0x0000000000000000
2026/08/26 20:54:29.986, 0, 20764 MiB, 85 %, 1950 MHz, 1950 MHz, 203.85 W, 61, P2, 0x0000000000000000
2026/08/26 20:54:30.987, 0, 20764 MiB, 84 %, 1950 MHz, 1950 MHz, 204.79 W, 61, P2, 0x0000000000000000
2026/08/26 20:54:31.987, 0, 20764 MiB, 85 %, 1950 MHz, 1950 MHz, 202.69 W, 61, P2, 0x0000000000000000
2026/08/26 20:54:32.987, 0, 20764 MiB, 84 %, 1950 MHz, 1950 MHz, 204.10 W, 61, P2, 0x0000000000000000
2026/08/26 20:54:33.987, 0, 20764 MiB, 84 %, 1950 MHz, 1950 MHz, 204.54 W, 61, P2, 0x0000000000000000
2026/08/26 20:54:34.987, 0, 20764 MiB, 85 %, 1950 MHz, 1950 MHz, 203.44 W, 61, P2, 0x0000000000000000
2026/08/26 20:54:35.988, 0, 20764 MiB, 84 %, 1950 MHz, 1950 MHz, 203.80 W, 61, P2, 0x0000000000000000
2026/08/26 20:54:36.988, 0, 20764 MiB, 83 %, 1950 MHz, 1950 MHz, 203.65 W, 61, P2, 0x0000000000000000
2026/08/26 20:54:37.988, 0, 20764 MiB, 84 %, 1950 MHz, 1950 MHz, 203.59 W, 61, P2, 0x0000000000000000
2026/08/26 20:54:38.988, 0, 20768 MiB, 85 %, 1950 MHz, 1950 MHz, 198.54 W, 61, P2, 0x0000000000000000
2026/08/26 20:54:39.989, 0, 20768 MiB, 84 %, 1950 MHz, 1950 MHz, 202.55 W, 61, P2, 0x0000000000000000
2026/08/26 20:54:40.990, 0, 20768 MiB, 84 %, 1950 MHz, 1950 MHz, 202.65 W, 60, P2, 0x0000000000000000
2026/08/26 20:54:41.990, 0, 20768 MiB, 83 %, 1950 MHz, 1950 MHz, 203.13 W, 61, P2, 0x0000000000000000
2026/08/26 20:54:42.991, 0, 20768 MiB, 83 %, 1950 MHz, 1950 MHz, 202.75 W, 60, P2, 0x0000000000000000
2026/08/26 20:54:43.992, 0, 20768 MiB, 83 %, 1950 MHz, 1950 MHz, 202.94 W, 61, P2, 0x0000000000000000
2026/08/26 20:54:44.992, 0, 20768 MiB, 84 %, 1950 MHz, 1950 MHz, 202.47 W, 60, P2, 0x0000000000000000
2026/08/26 20:54:45.994, 0, 20768 MiB, 84 %, 1950 MHz, 1950 MHz, 202.51 W, 60, P2, 0x0000000000000000
2026/08/26 20:54:46.995, 0, 20768 MiB, 84 %, 1950 MHz, 1950 MHz, 202.05 W, 60, P2, 0x0000000000000000
2026/08/26 20:54:47.995, 0, 20768 MiB, 84 %, 1950 MHz, 1950 MHz, 202.28 W, 60, P2, 0x0000000000000000
2026/08/26 20:54:48.995, 0, 20768 MiB, 84 %, 1950 MHz, 1950 MHz, 203.86 W, 60, P2, 0x0000000000000000
2026/08/26 20:54:49.996, 0, 20768 MiB, 85 %, 1950 MHz, 1950 MHz, 198.35 W, 60, P2, 0x0000000000000000
2026/08/26 20:54:50.996, 0, 20768 MiB, 83 %, 1950 MHz, 1950 MHz, 201.64 W, 60, P2, 0x0000000000000000
2026/08/26 20:54:51.998, 0, 20768 MiB, 83 %, 1950 MHz, 1950 MHz, 201.01 W, 60, P2, 0x0000000000000000
2026/08/26 20:54:52.999, 0, 20768 MiB, 84 %, 1950 MHz, 1950 MHz, 203.01 W, 60, P2, 0x0000000000000000
2026/08/26 20:54:53.999, 0, 20768 MiB, 84 %, 1950 MHz, 1950 MHz, 202.82 W, 60, P2, 0x0000000000000000
2026/08/26 20:54:54.999, 0, 20768 MiB, 84 %, 1950 MHz, 1950 MHz, 200.95 W, 60, P2, 0x0000000000000000
2026/08/26 20:54:55.999, 0, 20768 MiB, 85 %, 1950 MHz, 1950 MHz, 202.13 W, 61, P2, 0x0000000000000000
2026/08/26 20:54:57.000, 0, 20768 MiB, 84 %, 1950 MHz, 1950 MHz, 202.78 W, 60, P2, 0x0000000000000000
2026/08/26 20:54:58.001, 0, 20768 MiB, 84 %, 1950 MHz, 1950 MHz, 200.62 W, 60, P2, 0x0000000000000000
2026/08/26 20:54:59.001, 0, 20768 MiB, 84 %, 1950 MHz, 1950 MHz, 202.73 W, 60, P2, 0x0000000000000000
2026/08/26 20:55:00.002, 0, 20776 MiB, 66 %, 1950 MHz, 1950 MHz, 192.81 W, 60, P2, 0x0000000000000000
2026/08/26 20:55:01.003, 0, 20776 MiB, 84 %, 1950 MHz, 1950 MHz, 202.28 W, 60, P2, 0x0000000000000000
2026/08/26 20:55:02.003, 0, 20776 MiB, 84 %, 1950 MHz, 1950 MHz, 201.09 W, 60, P2, 0x0000000000000000
2026/08/26 20:55:03.004, 0, 20776 MiB, 84 %, 1950 MHz, 1950 MHz, 202.11 W, 60, P2, 0x0000000000000000
2026/08/26 20:55:04.004, 0, 20776 MiB, 84 %, 1950 MHz, 1950 MHz, 202.17 W, 60, P2, 0x0000000000000000
2026/08/26 20:55:05.004, 0, 20776 MiB, 83 %, 1950 MHz, 1950 MHz, 201.45 W, 60, P2, 0x0000000000000000
2026/08/26 20:55:06.004, 0, 20776 MiB, 83 %, 1950 MHz, 1950 MHz, 201.45 W, 60, P2, 0x0000000000000000
2026/08/26 20:55:07.004, 0, 20776 MiB, 82 %, 1950 MHz, 1950 MHz, 201.04 W, 60, P2, 0x0000000000000000
2026/08/26 20:55:08.004, 0, 20776 MiB, 84 %, 1950 MHz, 1950 MHz, 201.66 W, 60, P2, 0x0000000000000000
2026/08/26 20:55:09.004, 0, 20776 MiB, 83 %, 1950 MHz, 1950 MHz, 201.68 W, 60, P2, 0x0000000000000000
2026/08/26 20:55:10.004, 0, 20776 MiB, 84 %, 1950 MHz, 1950 MHz, 203.19 W, 60, P2, 0x0000000000000000
2026/08/26 20:55:11.005, 0, 20776 MiB, 83 %, 1950 MHz, 1950 MHz, 200.83 W, 60, P2, 0x0000000000000000
2026/08/26 20:55:12.005, 0, 20776 MiB, 83 %, 1950 MHz, 1950 MHz, 201.53 W, 60, P2, 0x0000000000000000
2026/08/26 20:55:13.005, 0, 20776 MiB, 83 %, 1950 MHz, 1950 MHz, 202.34 W, 60, P2, 0x0000000000000000
2026/08/26 20:55:14.005, 0, 20776 MiB, 82 %, 1950 MHz, 1950 MHz, 201.84 W, 60, P2, 0x0000000000000000
2026/08/26 20:55:15.005, 0, 20776 MiB, 84 %, 1950 MHz, 1950 MHz, 201.91 W, 60, P2, 0x0000000000000000
2026/08/26 20:55:16.005, 0, 20776 MiB, 84 %, 1950 MHz, 1950 MHz, 203.43 W, 60, P2, 0x0000000000000000
2026/08/26 20:55:17.005, 0, 20776 MiB, 82 %, 1950 MHz, 1950 MHz, 201.93 W, 60, P2, 0x0000000000000000
2026/08/26 20:55:18.005, 0, 20776 MiB, 84 %, 1950 MHz, 1950 MHz, 201.42 W, 60, P2, 0x0000000000000000
2026/08/26 20:55:19.006, 0, 20776 MiB, 82 %, 1950 MHz, 1950 MHz, 201.96 W, 60, P2, 0x0000000000000000
2026/08/26 20:55:20.006, 0, 20776 MiB, 43 %, 1950 MHz, 1950 MHz, 200.81 W, 60, P2, 0x0000000000000000
2026/08/26 20:55:21.006, 0, 20776 MiB, 84 %, 1950 MHz, 1950 MHz, 198.91 W, 60, P2, 0x0000000000000000
2026/08/26 20:55:22.006, 0, 20776 MiB, 83 %, 1950 MHz, 1950 MHz, 201.93 W, 60, P2, 0x0000000000000000
2026/08/26 20:55:23.006, 0, 20776 MiB, 84 %, 1950 MHz, 1950 MHz, 201.87 W, 60, P2, 0x0000000000000000
2026/08/26 20:55:24.006, 0, 20776 MiB, 82 %, 1950 MHz, 1950 MHz, 200.65 W, 59, P2, 0x0000000000000000
2026/08/26 20:55:25.007, 0, 20776 MiB, 85 %, 1950 MHz, 1950 MHz, 201.83 W, 60, P2, 0x0000000000000000
2026/08/26 20:55:26.008, 0, 20776 MiB, 86 %, 1950 MHz, 1950 MHz, 200.43 W, 60, P2, 0x0000000000000000
2026/08/26 20:55:27.008, 0, 20776 MiB, 83 %, 1950 MHz, 1950 MHz, 200.77 W, 60, P2, 0x0000000000000000
2026/08/26 20:55:28.008, 0, 20776 MiB, 83 %, 1950 MHz, 1950 MHz, 200.40 W, 60, P2, 0x0000000000000000
2026/08/26 20:55:29.008, 0, 20776 MiB, 84 %, 1950 MHz, 1950 MHz, 201.41 W, 60, P2, 0x0000000000000000
2026/08/26 20:55:30.008, 0, 20776 MiB, 77 %, 1950 MHz, 1950 MHz, 203.30 W, 60, P2, 0x0000000000000000
2026/08/26 20:55:31.008, 0, 20776 MiB, 84 %, 1950 MHz, 1950 MHz, 202.13 W, 60, P2, 0x0000000000000000
2026/08/26 20:55:32.008, 0, 20776 MiB, 85 %, 1950 MHz, 1950 MHz, 200.30 W, 60, P2, 0x0000000000000000
2026/08/26 20:55:33.010, 0, 20776 MiB, 83 %, 1950 MHz, 1950 MHz, 201.72 W, 59, P2, 0x0000000000000000
2026/08/26 20:55:34.010, 0, 20776 MiB, 84 %, 1950 MHz, 1950 MHz, 201.38 W, 59, P2, 0x0000000000000000
2026/08/26 20:55:35.010, 0, 20776 MiB, 83 %, 1950 MHz, 1950 MHz, 202.02 W, 60, P2, 0x0000000000000000
2026/08/26 20:55:36.010, 0, 20776 MiB, 85 %, 1950 MHz, 1950 MHz, 201.57 W, 60, P2, 0x0000000000000000
2026/08/26 20:55:37.010, 0, 20776 MiB, 84 %, 1950 MHz, 1950 MHz, 201.32 W, 60, P2, 0x0000000000000000
2026/08/26 20:55:38.010, 0, 20776 MiB, 83 %, 1950 MHz, 1950 MHz, 200.72 W, 60, P2, 0x0000000000000000
2026/08/26 20:55:39.010, 0, 20776 MiB, 85 %, 1950 MHz, 1950 MHz, 201.65 W, 60, P2, 0x0000000000000000
2026/08/26 20:55:40.011, 0, 20776 MiB, 85 %, 1950 MHz, 1950 MHz, 203.04 W, 60, P2, 0x0000000000000000
2026/08/26 20:55:41.011, 0, 20776 MiB, 75 %, 1950 MHz, 1950 MHz, 197.74 W, 60, P2, 0x0000000000000000
2026/08/26 20:55:42.011, 0, 20776 MiB, 84 %, 1950 MHz, 1950 MHz, 198.43 W, 60, P2, 0x0000000000000000
2026/08/26 20:55:43.011, 0, 20776 MiB, 85 %, 1950 MHz, 1950 MHz, 200.14 W, 60, P2, 0x0000000000000000
2026/08/26 20:55:44.011, 0, 20776 MiB, 84 %, 1950 MHz, 1950 MHz, 201.17 W, 60, P2, 0x0000000000000000
2026/08/26 20:55:45.011, 0, 20776 MiB, 84 %, 1950 MHz, 1950 MHz, 201.37 W, 60, P2, 0x0000000000000000
