timestamp, index, memory.used [MiB], utilization.gpu [%], clocks.current.graphics [MHz], clocks.current.sm [MHz], power.draw [W], temperature.gpu, pstate, clocks_event_reasons.active
2026/08/26 22:23:52.637, 0, 22292 MiB, 78 %, 1935 MHz, 1935 MHz, 292.89 W, 68, P2, 0x0000000000000004
2026/08/26 22:23:53.637, 0, 22292 MiB, 77 %, 1935 MHz, 1935 MHz, 319.48 W, 69, P2, 0x0000000000000004
2026/08/26 22:23:54.638, 0, 22292 MiB, 80 %, 1935 MHz, 1935 MHz, 298.52 W, 67, P2, 0x0000000000000004
2026/08/26 22:23:55.638, 0, 22292 MiB, 76 %, 1935 MHz, 1935 MHz, 298.13 W, 70, P2, 0x0000000000000000
2026/08/26 22:23:56.638, 0, 22292 MiB, 76 %, 1920 MHz, 1920 MHz, 323.05 W, 69, P2, 0x0000000000000004
2026/08/26 22:23:57.638, 0, 22292 MiB, 62 %, 1920 MHz, 1920 MHz, 289.14 W, 70, P2, 0x0000000000000004
2026/08/26 22:23:58.638, 0, 22292 MiB, 79 %, 1920 MHz, 1920 MHz, 323.08 W, 70, P2, 0x0000000000000004
2026/08/26 22:23:59.638, 0, 22292 MiB, 79 %, 1935 MHz, 1935 MHz, 300.50 W, 67, P2, 0x0000000000000000
2026/08/26 22:24:00.638, 0, 22292 MiB, 78 %, 1935 MHz, 1935 MHz, 304.62 W, 70, P2, 0x0000000000000000
2026/08/26 22:24:01.639, 0, 22292 MiB, 82 %, 1935 MHz, 1935 MHz, 321.42 W, 71, P2, 0x0000000000000000
2026/08/26 22:24:02.639, 0, 82 MiB, 0 %, 1935 MHz, 1935 MHz, 240.24 W, 66, P0, 0x0000000000000000
2026/08/26 22:24:03.639, 0, 346 MiB, 0 %, 1950 MHz, 1950 MHz, 175.01 W, 64, P2, 0x0000000000000000
2026/08/26 22:24:04.639, 0, 346 MiB, 0 %, 1950 MHz, 1950 MHz, 171.60 W, 64, P2, 0x0000000000000000
2026/08/26 22:24:05.640, 0, 346 MiB, 0 %, 1695 MHz, 1695 MHz, 154.12 W, 62, P2, 0x0000000000000000
2026/08/26 22:24:06.640, 0, 20144 MiB, 100 %, 1950 MHz, 1950 MHz, 145.06 W, 62, P2, 0x0000000000000000
2026/08/26 22:24:07.640, 0, 20144 MiB, 100 %, 1950 MHz, 1950 MHz, 170.61 W, 63, P2, 0x0000000000000000
2026/08/26 22:24:08.640, 0, 20144 MiB, 100 %, 1950 MHz, 1950 MHz, 171.32 W, 62, P2, 0x0000000000000000
2026/08/26 22:24:09.648, 0, 20144 MiB, 100 %, 1950 MHz, 1950 MHz, 170.94 W, 62, P2, 0x0000000000000000
2026/08/26 22:24:10.648, 0, 20144 MiB, 99 %, 1950 MHz, 1950 MHz, 170.81 W, 62, P2, 0x0000000000000000
2026/08/26 22:24:11.649, 0, 20144 MiB, 100 %, 1950 MHz, 1950 MHz, 170.60 W, 62, P2, 0x0000000000000000
2026/08/26 22:24:12.649, 0, 20144 MiB, 100 %, 1950 MHz, 1950 MHz, 170.14 W, 62, P2, 0x0000000000000000
2026/08/26 22:24:13.649, 0, 20144 MiB, 100 %, 1950 MHz, 1950 MHz, 170.10 W, 61, P2, 0x0000000000000000
2026/08/26 22:24:14.649, 0, 20144 MiB, 99 %, 1950 MHz, 1950 MHz, 169.91 W, 61, P2, 0x0000000000000000
2026/08/26 22:24:15.649, 0, 20144 MiB, 100 %, 1950 MHz, 1950 MHz, 169.38 W, 61, P2, 0x0000000000000000
2026/08/26 22:24:16.650, 0, 20144 MiB, 100 %, 1950 MHz, 1950 MHz, 168.96 W, 61, P2, 0x0000000000000000
2026/08/26 22:24:17.650, 0, 20144 MiB, 100 %, 1950 MHz, 1950 MHz, 168.90 W, 61, P2, 0x0000000000000000
2026/08/26 22:24:18.650, 0, 20802 MiB, 100 %, 1950 MHz, 1950 MHz, 171.55 W, 61, P2, 0x0000000000000000
2026/08/26 22:24:19.650, 0, 20816 MiB, 78 %, 1950 MHz, 1950 MHz, 286.06 W, 67, P2, 0x0000000000000000
2026/08/26 22:24:20.650, 0, 20816 MiB, 78 %, 1950 MHz, 1950 MHz, 328.93 W, 67, P2, 0x0000000000000000
2026/08/26 22:24:21.651, 0, 20816 MiB, 76 %, 1950 MHz, 1950 MHz, 307.21 W, 64, P2, 0x0000000000000000
2026/08/26 22:24:22.651, 0, 20816 MiB, 76 %, 1950 MHz, 1950 MHz, 302.43 W, 68, P2, 0x0000000000000000
2026/08/26 22:24:23.651, 0, 20816 MiB, 77 %, 1950 MHz, 1950 MHz, 332.51 W, 68, P2, 0x0000000000000000
2026/08/26 22:24:24.651, 0, 20816 MiB, 78 %, 1950 MHz, 1950 MHz, 293.61 W, 66, P2, 0x0000000000000000
2026/08/26 22:24:25.651, 0, 20816 MiB, 77 %, 1950 MHz, 1950 MHz, 321.38 W, 69, P2, 0x0000000000000000
2026/08/26 22:24:26.651, 0, 20816 MiB, 78 %, 1950 MHz, 1950 MHz, 336.35 W, 69, P2, 0x0000000000000000
2026/08/26 22:24:27.652, 0, 20816 MiB, 78 %, 1950 MHz, 1950 MHz, 285.16 W, 68, P2, 0x0000000000000000
2026/08/26 22:24:28.652, 0, 20816 MiB, 78 %, 1950 MHz, 1950 MHz, 328.67 W, 69, P2, 0x0000000000000000
2026/08/26 22:24:29.652, 0, 20816 MiB, 77 %, 1950 MHz, 1950 MHz, 333.12 W, 70, P2, 0x0000000000000000
2026/08/26 22:24:30.652, 0, 20816 MiB, 77 %, 1920 MHz, 1920 MHz, 286.65 W, 69, P2, 0x0000000000000004
2026/08/26 22:24:31.652, 0, 20816 MiB, 78 %, 1935 MHz, 1935 MHz, 328.62 W, 70, P2, 0x0000000000000000
2026/08/26 22:24:32.652, 0, 20816 MiB, 78 %, 1935 MHz, 1935 MHz, 332.52 W, 70, P2, 0x0000000000000000
2026/08/26 22:24:33.652, 0, 20824 MiB, 6 %, 1920 MHz, 1920 MHz, 262.21 W, 67, P2, 0x0000000000000004
2026/08/26 22:24:34.652, 0, 20824 MiB, 78 %, 1935 MHz, 1935 MHz, 317.38 W, 70, P2, 0x0000000000000000
2026/08/26 22:24:35.653, 0, 20824 MiB, 77 %, 1935 MHz, 1935 MHz, 331.57 W, 70, P2, 0x0000000000000000
2026/08/26 22:24:36.653, 0, 20824 MiB, 78 %, 1920 MHz, 1920 MHz, 298.11 W, 69, P2, 0x0000000000000004
2026/08/26 22:24:37.653, 0, 20824 MiB, 76 %, 1935 MHz, 1935 MHz, 326.08 W, 71, P2, 0x0000000000000000
2026/08/26 22:24:38.653, 0, 20824 MiB, 79 %, 1935 MHz, 1935 MHz, 335.87 W, 71, P2, 0x0000000000000000
2026/08/26 22:24:39.653, 0, 20824 MiB, 24 %, 1920 MHz, 1920 MHz, 291.98 W, 70, P2, 0x0000000000000004
2026/08/26 22:24:40.654, 0, 20824 MiB, 76 %, 1935 MHz, 1935 MHz, 328.41 W, 71, P2, 0x0000000000000000
2026/08/26 22:24:41.654, 0, 20824 MiB, 77 %, 1935 MHz, 1935 MHz, 334.95 W, 72, P2, 0x0000000000000000
2026/08/26 22:24:42.654, 0, 20824 MiB, 53 %, 1935 MHz, 1935 MHz, 294.72 W, 71, P2, 0x0000000000000000
2026/08/26 22:24:43.654, 0, 20824 MiB, 79 %, 1935 MHz, 1935 MHz, 337.57 W, 72, P2, 0x0000000000000000
2026/08/26 22:24:44.654, 0, 20824 MiB, 74 %, 1935 MHz, 1935 MHz, 337.61 W, 72, P2, 0x0000000000000000
2026/08/26 22:24:45.655, 0, 20824 MiB, 62 %, 1935 MHz, 1935 MHz, 300.09 W, 72, P2, 0x0000000000000000
2026/08/26 22:24:46.655, 0, 20824 MiB, 78 %, 1935 MHz, 1935 MHz, 338.90 W, 72, P2, 0x0000000000000000
2026/08/26 22:24:47.655, 0, 20824 MiB, 79 %, 1935 MHz, 1935 MHz, 340.92 W, 73, P2, 0x0000000000000000
2026/08/26 22:24:48.655, 0, 20824 MiB, 77 %, 1935 MHz, 1935 MHz, 298.44 W, 72, P2, 0x0000000000000000
2026/08/26 22:24:49.655, 0, 20824 MiB, 77 %, 1935 MHz, 1935 MHz, 337.01 W, 73, P2, 0x0000000000000000
2026/08/26 22:24:50.656, 0, 392 MiB, 77 %, 1935 MHz, 1935 MHz, 324.07 W, 70, P2, 0x0000000000000000
2026/08/26 22:24:51.656, 0, 82 MiB, 100 %, 1935 MHz, 1935 MHz, 181.67 W, 67, P0, 0x0000000000000000
2026/08/26 22:24:52.656, 0, 82 MiB, 0 %, 1935 MHz, 1935 MHz, 176.07 W, 66, P0, 0x0000000000000001
2026/08/26 22:24:53.656, 0, 82 MiB, 0 %, 525 MHz, 525 MHz, 167.92 W, 64, P3, 0x0000000000000001
2026/08/26 22:24:54.656, 0, 82 MiB, 0 %, 360 MHz, 360 MHz, 128.20 W, 60, P3, 0x0000000000000001
2026/08/26 22:24:55.656, 0, 82 MiB, 0 %, 225 MHz, 225 MHz, 87.86 W, 59, P3, 0x0000000000000001
2026/08/26 22:24:56.657, 0, 82 MiB, 0 %, 210 MHz, 210 MHz, 85.10 W, 59, P5, 0x0000000000000001
2026/08/26 22:24:57.657, 0, 82 MiB, 0 %, 210 MHz, 210 MHz, 74.65 W, 57, P5, 0x0000000000000001
2026/08/26 22:24:58.660, 0, 82 MiB, 0 %, 210 MHz, 210 MHz, 51.72 W, 57, P8, 0x0000000000000001
2026/08/26 22:24:59.660, 0, 82 MiB, 0 %, 210 MHz, 210 MHz, 36.33 W, 56, P8, 0x0000000000000001
2026/08/26 22:25:00.660, 0, 82 MiB, 0 %, 210 MHz, 210 MHz, 33.54 W, 54, P8, 0x0000000000000001
2026/08/26 22:25:01.660, 0, 346 MiB, 0 %, 1965 MHz, 1965 MHz, 72.94 W, 59, P2, 0x0000000000000000
2026/08/26 22:25:02.660, 0, 346 MiB, 0 %, 1965 MHz, 1965 MHz, 166.55 W, 60, P2, 0x0000000000000000
2026/08/26 22:25:03.660, 0, 346 MiB, 6 %, 1695 MHz, 1695 MHz, 162.73 W, 59, P2, 0x0000000000000000
2026/08/26 22:25:04.661, 0, 20144 MiB, 0 %, 1965 MHz, 1965 MHz, 130.37 W, 58, P2, 0x0000000000000000
2026/08/26 22:25:05.661, 0, 20144 MiB, 100 %, 1965 MHz, 1965 MHz, 161.89 W, 60, P2, 0x0000000000000000
2026/08/26 22:25:06.661, 0, 20144 MiB, 100 %, 1965 MHz, 1965 MHz, 167.12 W, 60, P2, 0x0000000000000000
2026/08/26 22:25:07.661, 0, 20144 MiB, 100 %, 1965 MHz, 1965 MHz, 166.80 W, 60, P2, 0x0000000000000000
2026/08/26 22:25:08.661, 0, 20144 MiB, 99 %, 1965 MHz, 1965 MHz, 166.77 W, 60, P2, 0x0000000000000000
2026/08/26 22:25:09.662, 0, 20144 MiB, 100 %, 1965 MHz, 1965 MHz, 166.57 W, 60, P2, 0x0000000000000000
2026/08/26 22:25:10.662, 0, 20144 MiB, 100 %, 1965 MHz, 1965 MHz, 166.24 W, 59, P2, 0x0000000000000000
2026/08/26 22:25:11.662, 0, 20144 MiB, 100 %, 1965 MHz, 1965 MHz, 166.20 W, 59, P2, 0x0000000000000000
2026/08/26 22:25:12.662, 0, 20144 MiB, 99 %, 1965 MHz, 1965 MHz, 166.00 W, 60, P2, 0x0000000000000000
2026/08/26 22:25:13.662, 0, 20144 MiB, 99 %, 1965 MHz, 1965 MHz, 165.72 W, 59, P2, 0x0000000000000000
2026/08/26 22:25:14.662, 0, 20144 MiB, 100 %, 1965 MHz, 1965 MHz, 165.58 W, 59, P2, 0x0000000000000000
2026/08/26 22:25:15.663, 0, 20144 MiB, 100 %, 1965 MHz, 1965 MHz, 165.51 W, 59, P2, 0x0000000000000000
2026/08/26 22:25:16.663, 0, 20800 MiB, 100 %, 1965 MHz, 1965 MHz, 168.85 W, 60, P2, 0x0000000000000000
2026/08/26 22:25:17.663, 0, 20816 MiB, 66 %, 1950 MHz, 1950 MHz, 250.75 W, 65, P2, 0x0000000000000004
2026/08/26 22:25:18.663, 0, 20816 MiB, 77 %, 1950 MHz, 1950 MHz, 321.09 W, 66, P2, 0x0000000000000000
2026/08/26 22:25:19.663, 0, 20816 MiB, 74 %, 1950 MHz, 1950 MHz, 322.30 W, 66, P2, 0x0000000000000004
2026/08/26 22:25:20.663, 0, 20816 MiB, 76 %, 1950 MHz, 1950 MHz, 291.27 W, 66, P2, 0x0000000000000004
2026/08/26 22:25:21.663, 0, 20816 MiB, 76 %, 1950 MHz, 1950 MHz, 323.52 W, 67, P2, 0x0000000000000004
2026/08/26 22:25:22.664, 0, 20816 MiB, 76 %, 1950 MHz, 1950 MHz, 309.41 W, 63, P2, 0x0000000000000004
2026/08/26 22:25:23.664, 0, 20816 MiB, 78 %, 1950 MHz, 1950 MHz, 288.10 W, 67, P2, 0x0000000000000004
2026/08/26 22:25:24.664, 0, 20816 MiB, 78 %, 1950 MHz, 1950 MHz, 328.21 W, 68, P2, 0x0000000000000004
2026/08/26 22:25:25.664, 0, 20816 MiB, 78 %, 1935 MHz, 1935 MHz, 295.65 W, 65, P2, 0x0000000000000000
2026/08/26 22:25:26.664, 0, 20816 MiB, 77 %, 1935 MHz, 1935 MHz, 306.68 W, 68, P2, 0x0000000000000004
2026/08/26 22:25:27.664, 0, 20816 MiB, 78 %, 1935 MHz, 1935 MHz, 326.48 W, 68, P2, 0x0000000000000000
2026/08/26 22:25:28.664, 0, 20816 MiB, 78 %, 1935 MHz, 1935 MHz, 292.30 W, 67, P2, 0x0000000000000000
2026/08/26 22:25:29.664, 0, 20816 MiB, 77 %, 1935 MHz, 1935 MHz, 328.65 W, 69, P2, 0x0000000000000004
2026/08/26 22:25:30.665, 0, 20816 MiB, 78 %, 1935 MHz, 1935 MHz, 329.13 W, 69, P2, 0x0000000000000004
2026/08/26 22:25:31.665, 0, 20824 MiB, 58 %, 1935 MHz, 1935 MHz, 262.45 W, 64, P2, 0x0000000000000004
2026/08/26 22:25:32.665, 0, 20824 MiB, 79 %, 1935 MHz, 1935 MHz, 326.43 W, 69, P2, 0x0000000000000004
2026/08/26 22:25:33.665, 0, 20824 MiB, 79 %, 1935 MHz, 1935 MHz, 332.12 W, 70, P2, 0x0000000000000004
2026/08/26 22:25:34.665, 0, 20824 MiB, 80 %, 1935 MHz, 1935 MHz, 297.10 W, 68, P2, 0x0000000000000004
2026/08/26 22:25:35.665, 0, 20824 MiB, 77 %, 1935 MHz, 1935 MHz, 331.03 W, 70, P2, 0x0000000000000004
2026/08/26 22:25:36.665, 0, 20824 MiB, 78 %, 1935 MHz, 1935 MHz, 332.32 W, 70, P2, 0x0000000000000004
2026/08/26 22:25:37.665, 0, 20824 MiB, 26 %, 1935 MHz, 1935 MHz, 292.12 W, 70, P2, 0x0000000000000004
2026/08/26 22:25:38.666, 0, 20824 MiB, 77 %, 1935 MHz, 1935 MHz, 334.40 W, 71, P2, 0x0000000000000004
2026/08/26 22:25:39.666, 0, 20824 MiB, 75 %, 1935 MHz, 1935 MHz, 332.01 W, 71, P2, 0x0000000000000004
2026/08/26 22:25:40.666, 0, 20824 MiB, 60 %, 1935 MHz, 1935 MHz, 293.89 W, 70, P2, 0x0000000000000004
2026/08/26 22:25:41.666, 0, 20824 MiB, 78 %, 1935 MHz, 1935 MHz, 333.46 W, 71, P2, 0x0000000000000004
2026/08/26 22:25:42.666, 0, 20824 MiB, 78 %, 1935 MHz, 1935 MHz, 334.12 W, 71, P2, 0x0000000000000004
2026/08/26 22:25:43.666, 0, 20824 MiB, 78 %, 1935 MHz, 1935 MHz, 300.94 W, 71, P2, 0x0000000000000004
2026/08/26 22:25:44.666, 0, 20824 MiB, 77 %, 1935 MHz, 1935 MHz, 332.85 W, 71, P2, 0x0000000000000004
2026/08/26 22:25:45.666, 0, 20824 MiB, 79 %, 1935 MHz, 1935 MHz, 317.29 W, 70, P2, 0x0000000000000004
2026/08/26 22:25:46.667, 0, 20824 MiB, 78 %, 1935 MHz, 1935 MHz, 302.47 W, 72, P2, 0x0000000000000004
2026/08/26 22:25:47.667, 0, 20824 MiB, 77 %, 1935 MHz, 1935 MHz, 336.94 W, 72, P2, 0x0000000000000004
2026/08/26 22:25:48.667, 0, 392 MiB, 77 %, 1935 MHz, 1935 MHz, 293.18 W, 68, P2, 0x0000000000000000
2026/08/26 22:25:49.667, 0, 1100 MiB, 0 %, 1935 MHz, 1935 MHz, 179.28 W, 65, P2, 0x0000000000000000
2026/08/26 22:25:50.667, 0, 346 MiB, 1 %, 1935 MHz, 1935 MHz, 163.87 W, 64, P2, 0x0000000000000000
2026/08/26 22:25:51.667, 0, 346 MiB, 19 %, 1695 MHz, 1695 MHz, 156.60 W, 62, P2, 0x0000000000000000
2026/08/26 22:25:52.668, 0, 346 MiB, 21 %, 1695 MHz, 1695 MHz, 131.46 W, 61, P2, 0x0000000000000000
2026/08/26 22:25:53.668, 0, 19044 MiB, 100 %, 1950 MHz, 1950 MHz, 148.56 W, 63, P2, 0x0000000000000000
2026/08/26 22:25:54.668, 0, 19044 MiB, 100 %, 1950 MHz, 1950 MHz, 171.92 W, 63, P2, 0x0000000000000000
2026/08/26 22:25:55.669, 0, 19044 MiB, 100 %, 1950 MHz, 1950 MHz, 171.40 W, 63, P2, 0x0000000000000000
2026/08/26 22:25:56.669, 0, 19044 MiB, 100 %, 1950 MHz, 1950 MHz, 171.45 W, 63, P2, 0x0000000000000000
2026/08/26 22:25:57.669, 0, 19044 MiB, 99 %, 1950 MHz, 1950 MHz, 171.35 W, 62, P2, 0x0000000000000000
2026/08/26 22:25:58.669, 0, 19044 MiB, 100 %, 1950 MHz, 1950 MHz, 170.77 W, 62, P2, 0x0000000000000000
2026/08/26 22:25:59.669, 0, 19044 MiB, 100 %, 1950 MHz, 1950 MHz, 170.85 W, 62, P2, 0x0000000000000000
2026/08/26 22:26:00.669, 0, 19044 MiB, 100 %, 1950 MHz, 1950 MHz, 170.47 W, 62, P2, 0x0000000000000000
2026/08/26 22:26:01.669, 0, 19044 MiB, 100 %, 1950 MHz, 1950 MHz, 170.03 W, 62, P2, 0x0000000000000000
2026/08/26 22:26:02.670, 0, 19044 MiB, 99 %, 1950 MHz, 1950 MHz, 170.09 W, 61, P2, 0x0000000000000000
2026/08/26 22:26:03.670, 0, 19044 MiB, 100 %, 1950 MHz, 1950 MHz, 169.94 W, 61, P2, 0x0000000000000000
2026/08/26 22:26:04.670, 0, 21094 MiB, 100 %, 1950 MHz, 1950 MHz, 171.15 W, 61, P2, 0x0000000000000000
2026/08/26 22:26:05.670, 0, 22236 MiB, 64 %, 1950 MHz, 1950 MHz, 176.74 W, 62, P2, 0x0000000000000000
2026/08/26 22:26:06.670, 0, 22270 MiB, 73 %, 1950 MHz, 1950 MHz, 303.42 W, 67, P2, 0x0000000000000004
2026/08/26 22:26:07.670, 0, 22270 MiB, 71 %, 1950 MHz, 1950 MHz, 327.44 W, 67, P2, 0x0000000000000004
2026/08/26 22:26:08.671, 0, 22270 MiB, 72 %, 1950 MHz, 1950 MHz, 304.10 W, 68, P2, 0x0000000000000004
2026/08/26 22:26:09.671, 0, 22270 MiB, 72 %, 1935 MHz, 1935 MHz, 327.68 W, 68, P2, 0x0000000000000004
2026/08/26 22:26:10.679, 0, 22270 MiB, 76 %, 1935 MHz, 1935 MHz, 297.79 W, 68, P2, 0x0000000000000004
2026/08/26 22:26:11.679, 0, 22270 MiB, 77 %, 1935 MHz, 1935 MHz, 332.69 W, 68, P2, 0x0000000000000004
2026/08/26 22:26:12.679, 0, 22270 MiB, 75 %, 1935 MHz, 1935 MHz, 307.98 W, 65, P2, 0x0000000000000004
2026/08/26 22:26:13.679, 0, 22286 MiB, 77 %, 1935 MHz, 1935 MHz, 300.55 W, 69, P2, 0x0000000000000004
2026/08/26 22:26:14.680, 0, 22286 MiB, 74 %, 1935 MHz, 1935 MHz, 326.62 W, 69, P2, 0x0000000000000004
2026/08/26 22:26:15.685, 0, 22286 MiB, 75 %, 1935 MHz, 1935 MHz, 290.26 W, 69, P2, 0x0000000000000004
2026/08/26 22:26:16.685, 0, 22286 MiB, 75 %, 1935 MHz, 1935 MHz, 328.02 W, 69, P2, 0x0000000000000004
2026/08/26 22:26:17.685, 0, 22292 MiB, 76 %, 1935 MHz, 1935 MHz, 272.64 W, 64, P2, 0x0000000000000004
2026/08/26 22:26:18.685, 0, 22292 MiB, 77 %, 1935 MHz, 1935 MHz, 268.77 W, 69, P2, 0x0000000000000004
2026/08/26 22:26:19.685, 0, 22292 MiB, 72 %, 1935 MHz, 1935 MHz, 328.85 W, 69, P2, 0x0000000000000004
2026/08/26 22:26:20.686, 0, 22292 MiB, 62 %, 1935 MHz, 1935 MHz, 294.54 W, 69, P2, 0x0000000000000004
2026/08/26 22:26:21.687, 0, 22292 MiB, 75 %, 1935 MHz, 1935 MHz, 329.88 W, 69, P2, 0x0000000000000004
2026/08/26 22:26:22.687, 0, 22292 MiB, 75 %, 1935 MHz, 1935 MHz, 302.36 W, 69, P2, 0x0000000000000004
2026/08/26 22:26:23.687, 0, 22292 MiB, 75 %, 1935 MHz, 1935 MHz, 332.09 W, 70, P2, 0x0000000000000004
2026/08/26 22:26:24.687, 0, 22292 MiB, 75 %, 1935 MHz, 1935 MHz, 297.27 W, 68, P2, 0x0000000000000004
2026/08/26 22:26:25.695, 0, 22292 MiB, 77 %, 1935 MHz, 1935 MHz, 326.84 W, 70, P2, 0x0000000000000004
2026/08/26 22:26:26.695, 0, 22292 MiB, 79 %, 1935 MHz, 1935 MHz, 321.98 W, 69, P2, 0x0000000000000004
2026/08/26 22:26:27.696, 0, 22292 MiB, 75 %, 1935 MHz, 1935 MHz, 302.98 W, 71, P2, 0x0000000000000004
2026/08/26 22:26:28.696, 0, 22292 MiB, 77 %, 1935 MHz, 1935 MHz, 333.30 W, 71, P2, 0x0000000000000004
2026/08/26 22:26:29.696, 0, 22292 MiB, 75 %, 1935 MHz, 1935 MHz, 297.92 W, 71, P2, 0x0000000000000004
2026/08/26 22:26:30.696, 0, 22292 MiB, 77 %, 1935 MHz, 1935 MHz, 331.02 W, 71, P2, 0x0000000000000004
2026/08/26 22:26:31.696, 0, 22292 MiB, 77 %, 1935 MHz, 1935 MHz, 325.55 W, 69, P2, 0x0000000000000004
2026/08/26 22:26:32.697, 0, 346 MiB, 100 %, 1935 MHz, 1935 MHz, 252.46 W, 66, P0, 0x0000000000000000
2026/08/26 22:26:33.749, 0, 346 MiB, 0 %, 1935 MHz, 1935 MHz, 173.85 W, 64, P2, 0x0000000000000000
2026/08/26 22:26:34.750, 0, 346 MiB, 17 %, 1695 MHz, 1695 MHz, 162.13 W, 63, P2, 0x0000000000000000
2026/08/26 22:26:35.750, 0, 346 MiB, 20 %, 1695 MHz, 1695 MHz, 137.59 W, 61, P2, 0x0000000000000000
2026/08/26 22:26:36.750, 0, 19044 MiB, 43 %, 1950 MHz, 1950 MHz, 132.82 W, 61, P2, 0x0000000000000000
2026/08/26 22:26:37.750, 0, 19044 MiB, 100 %, 1950 MHz, 1950 MHz, 154.40 W, 62, P2, 0x0000000000000000
2026/08/26 22:26:38.750, 0, 19044 MiB, 100 %, 1950 MHz, 1950 MHz, 169.17 W, 62, P2, 0x0000000000000000
2026/08/26 22:26:39.759, 0, 19044 MiB, 100 %, 1950 MHz, 1950 MHz, 166.58 W, 62, P2, 0x0000000000000000
2026/08/26 22:26:40.759, 0, 19044 MiB, 99 %, 1950 MHz, 1950 MHz, 166.29 W, 62, P2, 0x0000000000000000
2026/08/26 22:26:41.759, 0, 19044 MiB, 99 %, 1950 MHz, 1950 MHz, 166.81 W, 62, P2, 0x0000000000000000
2026/08/26 22:26:42.760, 0, 19044 MiB, 100 %, 1950 MHz, 1950 MHz, 166.52 W, 61, P2, 0x0000000000000000
2026/08/26 22:26:43.760, 0, 19044 MiB, 99 %, 1950 MHz, 1950 MHz, 162.99 W, 61, P2, 0x0000000000000000
2026/08/26 22:26:44.761, 0, 19044 MiB, 100 %, 1950 MHz, 1950 MHz, 157.31 W, 61, P2, 0x0000000000000000
2026/08/26 22:26:45.761, 0, 22234 MiB, 75 %, 1950 MHz, 1950 MHz, 161.21 W, 60, P2, 0x0000000000000000
2026/08/26 22:26:46.761, 0, 22270 MiB, 74 %, 1950 MHz, 1950 MHz, 273.97 W, 67, P2, 0x0000000000000004
2026/08/26 22:26:47.762, 0, 22270 MiB, 76 %, 1935 MHz, 1935 MHz, 322.85 W, 67, P2, 0x0000000000000000
2026/08/26 22:26:48.762, 0, 22270 MiB, 43 %, 1935 MHz, 1935 MHz, 293.50 W, 67, P2, 0x0000000000000004
2026/08/26 22:26:49.769, 0, 22270 MiB, 75 %, 1935 MHz, 1935 MHz, 326.30 W, 68, P2, 0x0000000000000004
2026/08/26 22:26:50.769, 0, 22270 MiB, 74 %, 1935 MHz, 1935 MHz, 298.44 W, 67, P2, 0x0000000000000000
2026/08/26 22:26:51.769, 0, 22270 MiB, 77 %, 1935 MHz, 1935 MHz, 323.61 W, 68, P2, 0x0000000000000004
2026/08/26 22:26:52.769, 0, 22270 MiB, 75 %, 1935 MHz, 1935 MHz, 329.46 W, 68, P2, 0x0000000000000004
2026/08/26 22:26:53.770, 0, 22286 MiB, 76 %, 1935 MHz, 1935 MHz, 288.35 W, 69, P2, 0x0000000000000004
2026/08/26 22:26:54.771, 0, 22286 MiB, 79 %, 1935 MHz, 1935 MHz, 326.03 W, 69, P2, 0x0000000000000004
2026/08/26 22:26:55.771, 0, 22286 MiB, 57 %, 1935 MHz, 1935 MHz, 290.02 W, 68, P2, 0x0000000000000004
2026/08/26 22:26:56.771, 0, 22286 MiB, 77 %, 1935 MHz, 1935 MHz, 326.76 W, 69, P2, 0x0000000000000004
2026/08/26 22:26:57.771, 0, 22292 MiB, 75 %, 1800 MHz, 1800 MHz, 288.61 W, 65, P2, 0x0000000000000004
2026/08/26 22:26:58.772, 0, 22292 MiB, 71 %, 1935 MHz, 1935 MHz, 247.75 W, 69, P2, 0x0000000000000004
2026/08/26 22:26:59.773, 0, 22292 MiB, 78 %, 1935 MHz, 1935 MHz, 327.61 W, 69, P2, 0x0000000000000004
2026/08/26 22:27:00.773, 0, 22292 MiB, 69 %, 1935 MHz, 1935 MHz, 299.45 W, 69, P2, 0x0000000000000004
2026/08/26 22:27:01.773, 0, 22292 MiB, 78 %, 1935 MHz, 1935 MHz, 330.74 W, 70, P2, 0x0000000000000004
2026/08/26 22:27:02.773, 0, 22292 MiB, 79 %, 1935 MHz, 1935 MHz, 302.64 W, 69, P2, 0x0000000000000000
2026/08/26 22:27:03.773, 0, 22292 MiB, 76 %, 1935 MHz, 1935 MHz, 327.34 W, 70, P2, 0x0000000000000004
2026/08/26 22:27:04.776, 0, 22292 MiB, 75 %, 1875 MHz, 1875 MHz, 296.21 W, 68, P2, 0x0000000000000004
2026/08/26 22:27:05.776, 0, 22292 MiB, 76 %, 1935 MHz, 1935 MHz, 324.71 W, 70, P2, 0x0000000000000004
2026/08/26 22:27:06.777, 0, 22292 MiB, 78 %, 1935 MHz, 1935 MHz, 321.89 W, 68, P2, 0x0000000000000004
2026/08/26 22:27:07.777, 0, 22292 MiB, 78 %, 1935 MHz, 1935 MHz, 296.69 W, 71, P2, 0x0000000000000004
2026/08/26 22:27:08.777, 0, 22292 MiB, 79 %, 1935 MHz, 1935 MHz, 333.48 W, 71, P2, 0x0000000000000004
2026/08/26 22:27:09.779, 0, 22292 MiB, 31 %, 1935 MHz, 1935 MHz, 303.73 W, 71, P2, 0x0000000000000004
2026/08/26 22:27:10.779, 0, 22292 MiB, 79 %, 1935 MHz, 1935 MHz, 332.41 W, 71, P2, 0x0000000000000004
