wall_iso,ts,gfx_mhz,gfx_max_mhz,mem_mhz,sm_mhz,power_w,power_limit_w,power_default_w,temp_c,util_pct,mem_used_mib,pstate,throttle_active,thr_sw_thermal,thr_hw_thermal,thr_hw_power_brake,thr_sw_power_cap,thr_gpu_idle
2026-08-25T21:31:09+08:00,2026/08/25 21:31:09.320, 1965 MHz, 2100 MHz, 9501 MHz, 1965 MHz, 215.98 W, 350.00 W, 350.00 W, 62, 88 %, 22578 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T21:31:14+08:00,2026/08/25 21:31:14.346, 1965 MHz, 2100 MHz, 9501 MHz, 1965 MHz, 216.29 W, 350.00 W, 350.00 W, 62, 87 %, 22578 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T21:31:19+08:00,2026/08/25 21:31:19.377, 1965 MHz, 2100 MHz, 9501 MHz, 1965 MHz, 221.04 W, 350.00 W, 350.00 W, 62, 88 %, 22578 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T21:31:24+08:00,2026/08/25 21:31:24.403, 1965 MHz, 2100 MHz, 9501 MHz, 1965 MHz, 209.32 W, 350.00 W, 350.00 W, 61, 84 %, 398 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T21:31:29+08:00,2026/08/25 21:31:29.430, 1965 MHz, 2100 MHz, 9501 MHz, 1965 MHz, 165.93 W, 350.00 W, 350.00 W, 60, 100 %, 21146 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T21:31:34+08:00,2026/08/25 21:31:34.467, 1965 MHz, 2100 MHz, 9501 MHz, 1965 MHz, 165.32 W, 350.00 W, 350.00 W, 59, 100 %, 21146 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T21:31:39+08:00,2026/08/25 21:31:39.504, 1965 MHz, 2100 MHz, 9501 MHz, 1965 MHz, 166.76 W, 350.00 W, 350.00 W, 59, 97 %, 22200 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T21:31:44+08:00,2026/08/25 21:31:44.538, 1965 MHz, 2100 MHz, 9501 MHz, 1965 MHz, 229.03 W, 350.00 W, 350.00 W, 62, 89 %, 22570 MiB, P2, 0x0000000000000004, Not Active, Not Active, Not Active, Active, Not Active
2026-08-25T21:31:49+08:00,2026/08/25 21:31:49.567, 1965 MHz, 2100 MHz, 9501 MHz, 1965 MHz, 231.27 W, 350.00 W, 350.00 W, 62, 86 %, 22570 MiB, P2, 0x0000000000000004, Not Active, Not Active, Not Active, Active, Not Active
2026-08-25T21:31:54+08:00,2026/08/25 21:31:54.596, 1965 MHz, 2100 MHz, 9501 MHz, 1965 MHz, 229.75 W, 350.00 W, 350.00 W, 63, 87 %, 22570 MiB, P2, 0x0000000000000004, Not Active, Not Active, Not Active, Active, Not Active
2026-08-25T21:31:59+08:00,2026/08/25 21:31:59.623, 1965 MHz, 2100 MHz, 9501 MHz, 1965 MHz, 230.76 W, 350.00 W, 350.00 W, 63, 87 %, 22570 MiB, P2, 0x0000000000000004, Not Active, Not Active, Not Active, Active, Not Active
2026-08-25T21:32:04+08:00,2026/08/25 21:32:04.651, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 229.35 W, 350.00 W, 350.00 W, 63, 87 %, 22570 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T21:32:09+08:00,2026/08/25 21:32:09.679, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 231.53 W, 350.00 W, 350.00 W, 63, 86 %, 22572 MiB, P2, 0x0000000000000004, Not Active, Not Active, Not Active, Active, Not Active
2026-08-25T21:32:14+08:00,2026/08/25 21:32:14.708, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 229.07 W, 350.00 W, 350.00 W, 63, 90 %, 22572 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T21:32:19+08:00,2026/08/25 21:32:19.734, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 231.30 W, 350.00 W, 350.00 W, 63, 88 %, 22572 MiB, P2, 0x0000000000000004, Not Active, Not Active, Not Active, Active, Not Active
2026-08-25T21:32:24+08:00,2026/08/25 21:32:24.762, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 224.69 W, 350.00 W, 350.00 W, 63, 59 %, 22580 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T21:32:29+08:00,2026/08/25 21:32:29.791, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 233.68 W, 350.00 W, 350.00 W, 64, 86 %, 22580 MiB, P2, 0x0000000000000004, Not Active, Not Active, Not Active, Active, Not Active
2026-08-25T21:32:34+08:00,2026/08/25 21:32:34.815, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 228.93 W, 350.00 W, 350.00 W, 64, 88 %, 22580 MiB, P2, 0x0000000000000004, Not Active, Not Active, Not Active, Active, Not Active
2026-08-25T21:32:39+08:00,2026/08/25 21:32:39.841, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 232.28 W, 350.00 W, 350.00 W, 64, 86 %, 22580 MiB, P2, 0x0000000000000004, Not Active, Not Active, Not Active, Active, Not Active
2026-08-25T21:32:44+08:00,2026/08/25 21:32:44.867, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 231.52 W, 350.00 W, 350.00 W, 64, 87 %, 22580 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T21:32:49+08:00,2026/08/25 21:32:49.894, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 232.13 W, 350.00 W, 350.00 W, 64, 87 %, 22580 MiB, P2, 0x0000000000000004, Not Active, Not Active, Not Active, Active, Not Active
2026-08-25T21:32:54+08:00,2026/08/25 21:32:54.922, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 229.99 W, 350.00 W, 350.00 W, 64, 89 %, 22580 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T21:32:59+08:00,2026/08/25 21:32:59.950, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 233.62 W, 350.00 W, 350.00 W, 65, 87 %, 22580 MiB, P2, 0x0000000000000004, Not Active, Not Active, Not Active, Active, Not Active
2026-08-25T21:33:04+08:00,2026/08/25 21:33:04.977, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 230.23 W, 350.00 W, 350.00 W, 65, 88 %, 22580 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T21:33:09+08:00,2026/08/25 21:33:10.005, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 233.92 W, 350.00 W, 350.00 W, 65, 88 %, 22580 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T21:33:15+08:00,2026/08/25 21:33:15.031, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 236.82 W, 350.00 W, 350.00 W, 65, 87 %, 22580 MiB, P2, 0x0000000000000004, Not Active, Not Active, Not Active, Active, Not Active
2026-08-25T21:33:20+08:00,2026/08/25 21:33:20.064, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 167.39 W, 350.00 W, 350.00 W, 62, 100 %, 21146 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T21:33:25+08:00,2026/08/25 21:33:25.100, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 166.56 W, 350.00 W, 350.00 W, 61, 100 %, 21146 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T21:33:30+08:00,2026/08/25 21:33:30.135, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 167.92 W, 350.00 W, 350.00 W, 61, 19 %, 21702 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T21:33:35+08:00,2026/08/25 21:33:35.164, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 233.35 W, 350.00 W, 350.00 W, 63, 86 %, 22574 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T21:33:40+08:00,2026/08/25 21:33:40.192, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 231.61 W, 350.00 W, 350.00 W, 64, 88 %, 22578 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
2026-08-25T21:33:45+08:00,2026/08/25 21:33:45.219, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 233.20 W, 350.00 W, 350.00 W, 64, 92 %, 22578 MiB, P2, 0x0000000000000004, Not Active, Not Active, Not Active, Active, Not Active
2026-08-25T21:33:50+08:00,2026/08/25 21:33:50.247, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 238.29 W, 350.00 W, 350.00 W, 64, 94 %, 22578 MiB, P2, 0x0000000000000004, Not Active, Not Active, Not Active, Active, Not Active
2026-08-25T21:33:55+08:00,2026/08/25 21:33:55.274, 1935 MHz, 2100 MHz, 9501 MHz, 1935 MHz, 230.63 W, 350.00 W, 350.00 W, 64, 94 %, 22578 MiB, P2, 0x0000000000000004, Not Active, Not Active, Not Active, Active, Not Active
2026-08-25T21:34:00+08:00,2026/08/25 21:34:00.304, 1950 MHz, 2100 MHz, 9501 MHz, 1950 MHz, 233.15 W, 350.00 W, 350.00 W, 65, 90 %, 22578 MiB, P2, 0x0000000000000000, Not Active, Not Active, Not Active, Not Active, Not Active
