ts,util,mem_used,temp,pstate,clk_sm,clk_mem,pwr,throttle
2026/08/31 10:43:50.275, 100 %, 22292 MiB, 65, P2, 1950 MHz, 9501 MHz, 213.85 W, 0x0000000000000000
2026/08/31 10:43:55.296, 67 %, 22292 MiB, 65, P2, 1950 MHz, 9501 MHz, 279.61 W, 0x0000000000000000
2026/08/31 10:44:00.317, 0 %, 82 MiB, 62, P0, 1950 MHz, 9751 MHz, 169.54 W, 0x0000000000000001
2026/08/31 10:44:05.336, 100 %, 20144 MiB, 60, P2, 1950 MHz, 9501 MHz, 136.72 W, 0x0000000000000000
2026/08/31 10:44:10.361, 100 %, 20144 MiB, 60, P2, 1950 MHz, 9501 MHz, 164.57 W, 0x0000000000000000
2026/08/31 10:44:15.384, 100 %, 20144 MiB, 59, P2, 1950 MHz, 9501 MHz, 163.44 W, 0x0000000000000000
2026/08/31 10:44:20.411, 71 %, 20816 MiB, 66, P2, 1950 MHz, 9501 MHz, 287.32 W, 0x0000000000000000
2026/08/31 10:44:25.433, 77 %, 20824 MiB, 68, P2, 1950 MHz, 9501 MHz, 328.34 W, 0x0000000000000000
2026/08/31 10:44:30.451, 78 %, 20824 MiB, 69, P2, 1950 MHz, 9501 MHz, 326.67 W, 0x0000000000000000
2026/08/31 10:44:35.483, 0 %, 100 MiB, 59, P0, 1065 MHz, 5001 MHz, 145.66 W, 0x0000000000000024
2026/08/31 10:44:40.507, 100 %, 20144 MiB, 61, P2, 1950 MHz, 9501 MHz, 165.30 W, 0x0000000000000000
2026/08/31 10:44:45.529, 99 %, 20144 MiB, 60, P2, 1950 MHz, 9501 MHz, 164.94 W, 0x0000000000000000
2026/08/31 10:44:50.553, 65 %, 20800 MiB, 60, P2, 1950 MHz, 9501 MHz, 164.36 W, 0x0000000000000000
2026/08/31 10:44:55.573, 79 %, 20816 MiB, 67, P2, 1950 MHz, 9501 MHz, 331.42 W, 0x0000000000000000
2026/08/31 10:45:00.594, 78 %, 20816 MiB, 68, P2, 1950 MHz, 9501 MHz, 322.06 W, 0x0000000000000000
2026/08/31 10:45:05.614, 72 %, 20824 MiB, 65, P2, 1920 MHz, 9501 MHz, 265.61 W, 0x0000000000000024
2026/08/31 10:45:10.635, 77 %, 20824 MiB, 70, P2, 1935 MHz, 9501 MHz, 330.72 W, 0x0000000000000000
2026/08/31 10:45:15.656, 79 %, 20824 MiB, 71, P2, 1935 MHz, 9501 MHz, 329.79 W, 0x0000000000000000
2026/08/31 10:45:20.676, 77 %, 20824 MiB, 72, P2, 1935 MHz, 9501 MHz, 293.92 W, 0x0000000000000000
2026/08/31 10:45:25.850, 0 %, 346 MiB, 62, P0, 1695 MHz, 9751 MHz, 145.13 W, 0x0000000000000000
2026/08/31 10:45:30.869, 100 %, 19362 MiB, 62, P2, 1950 MHz, 9501 MHz, 168.38 W, 0x0000000000000000
2026/08/31 10:45:35.893, 100 %, 19362 MiB, 62, P2, 1950 MHz, 9501 MHz, 170.40 W, 0x0000000000000000
2026/08/31 10:45:40.914, 100 %, 20004 MiB, 61, P2, 1950 MHz, 9501 MHz, 169.79 W, 0x0000000000000000
2026/08/31 10:45:45.932, 84 %, 20768 MiB, 63, P2, 1950 MHz, 9501 MHz, 227.26 W, 0x0000000000000000
2026/08/31 10:45:50.953, 80 %, 20772 MiB, 63, P2, 1950 MHz, 9501 MHz, 221.39 W, 0x0000000000000000
2026/08/31 10:45:55.973, 30 %, 20772 MiB, 61, P2, 1950 MHz, 9501 MHz, 227.96 W, 0x0000000000000000
2026/08/31 10:46:00.993, 85 %, 20772 MiB, 63, P2, 1950 MHz, 9501 MHz, 227.41 W, 0x0000000000000000
2026/08/31 10:46:06.014, 80 %, 20772 MiB, 63, P2, 1950 MHz, 9501 MHz, 225.72 W, 0x0000000000000000
2026/08/31 10:46:11.034, 82 %, 20772 MiB, 63, P2, 1950 MHz, 9501 MHz, 226.18 W, 0x0000000000000000
2026/08/31 10:46:16.057, 85 %, 20772 MiB, 62, P2, 1950 MHz, 9501 MHz, 228.29 W, 0x0000000000000000
2026/08/31 10:46:21.080, 79 %, 20774 MiB, 63, P2, 1950 MHz, 9501 MHz, 232.98 W, 0x0000000000000000
