ts,util,mem_used,temp,pstate,clk_sm,clk_mem,pwr,throttle
2026/08/27 17:52:18.390, 100 %, 19362 MiB, 57, P2, 1950 MHz, 9501 MHz, 133.89 W, 0x0000000000000000
2026/08/27 17:52:23.412, 99 %, 19362 MiB, 58, P2, 1950 MHz, 9501 MHz, 161.41 W, 0x0000000000000000
2026/08/27 17:52:28.434, 100 %, 19362 MiB, 57, P2, 1950 MHz, 9501 MHz, 161.99 W, 0x0000000000000000
2026/08/27 17:52:33.460, 84 %, 20770 MiB, 59, P2, 1950 MHz, 9501 MHz, 221.47 W, 0x0000000000000000
2026/08/27 17:52:38.478, 80 %, 20774 MiB, 60, P2, 1950 MHz, 9501 MHz, 224.90 W, 0x0000000000000000
2026/08/27 17:52:43.499, 83 %, 20774 MiB, 60, P2, 1950 MHz, 9501 MHz, 221.55 W, 0x0000000000000000
2026/08/27 17:52:48.521, 81 %, 20774 MiB, 60, P2, 1950 MHz, 9501 MHz, 220.90 W, 0x0000000000000000
2026/08/27 17:52:53.542, 84 %, 20774 MiB, 61, P2, 1950 MHz, 9501 MHz, 225.81 W, 0x0000000000000000
2026/08/27 17:52:58.565, 81 %, 20774 MiB, 61, P2, 1950 MHz, 9501 MHz, 222.28 W, 0x0000000000000000
2026/08/27 17:53:03.588, 81 %, 20774 MiB, 62, P2, 1950 MHz, 9501 MHz, 222.75 W, 0x0000000000000000
2026/08/27 17:53:08.610, 81 %, 20774 MiB, 62, P2, 1950 MHz, 9501 MHz, 224.62 W, 0x0000000000000000
2026/08/27 17:53:13.630, 82 %, 20774 MiB, 62, P2, 1950 MHz, 9501 MHz, 223.75 W, 0x0000000000000000
2026/08/27 17:53:18.649, 83 %, 20774 MiB, 63, P2, 1950 MHz, 9501 MHz, 224.76 W, 0x0000000000000000
2026/08/27 17:53:23.669, 85 %, 20774 MiB, 62, P2, 1950 MHz, 9501 MHz, 224.13 W, 0x0000000000000000
2026/08/27 17:53:28.686, 79 %, 20780 MiB, 62, P2, 1950 MHz, 9501 MHz, 227.07 W, 0x0000000000000000
2026/08/27 17:53:33.704, 81 %, 20780 MiB, 63, P2, 1950 MHz, 9501 MHz, 231.95 W, 0x0000000000000000
2026/08/27 17:53:38.723, 80 %, 20780 MiB, 64, P2, 1950 MHz, 9501 MHz, 224.90 W, 0x0000000000000000
2026/08/27 17:53:43.743, 77 %, 20780 MiB, 64, P2, 1950 MHz, 9501 MHz, 227.71 W, 0x0000000000000000
2026/08/27 17:53:48.763, 79 %, 20780 MiB, 64, P2, 1950 MHz, 9501 MHz, 231.44 W, 0x0000000000000000
2026/08/27 17:53:53.783, 81 %, 20780 MiB, 64, P2, 1950 MHz, 9501 MHz, 228.73 W, 0x0000000000000000
2026/08/27 17:53:58.802, 81 %, 20780 MiB, 64, P2, 1950 MHz, 9501 MHz, 225.44 W, 0x0000000000000000
2026/08/27 17:54:03.821, 84 %, 20780 MiB, 64, P2, 1950 MHz, 9501 MHz, 229.24 W, 0x0000000000000000
2026/08/27 17:54:08.839, 78 %, 20780 MiB, 65, P2, 1950 MHz, 9501 MHz, 228.12 W, 0x0000000000000000
2026/08/27 17:54:13.859, 82 %, 20780 MiB, 65, P2, 1950 MHz, 9501 MHz, 215.57 W, 0x0000000000000000
2026/08/27 17:54:18.879, 77 %, 20780 MiB, 64, P2, 1935 MHz, 9501 MHz, 226.89 W, 0x0000000000000000
2026/08/27 17:54:23.898, 100 %, 82 MiB, 62, P0, 1935 MHz, 9751 MHz, 167.98 W, 0x0000000000000000
2026/08/27 17:54:28.917, 0 %, 346 MiB, 59, P2, 1695 MHz, 9501 MHz, 131.32 W, 0x0000000000000000
2026/08/27 17:54:33.937, 100 %, 19044 MiB, 61, P2, 1950 MHz, 9501 MHz, 163.71 W, 0x0000000000000000
2026/08/27 17:54:38.964, 100 %, 19044 MiB, 60, P2, 1950 MHz, 9501 MHz, 160.66 W, 0x0000000000000000
2026/08/27 17:54:43.988, 76 %, 22270 MiB, 67, P2, 1935 MHz, 9501 MHz, 302.05 W, 0x0000000000000000
2026/08/27 17:54:49.008, 76 %, 22286 MiB, 68, P2, 1935 MHz, 9501 MHz, 310.72 W, 0x0000000000000004
2026/08/27 17:54:54.029, 63 %, 22292 MiB, 69, P2, 1935 MHz, 9501 MHz, 257.71 W, 0x0000000000000004
2026/08/27 17:54:59.050, 73 %, 22292 MiB, 70, P2, 1935 MHz, 9501 MHz, 302.48 W, 0x0000000000000004
2026/08/27 17:55:04.072, 75 %, 22292 MiB, 71, P2, 1920 MHz, 9501 MHz, 320.73 W, 0x0000000000000000
2026/08/27 17:55:09.092, 29 %, 82 MiB, 65, P0, 1935 MHz, 9751 MHz, 177.73 W, 0x0000000000000024
2026/08/27 17:55:14.110, 6 %, 19362 MiB, 61, P2, 1695 MHz, 9501 MHz, 133.79 W, 0x0000000000000000
2026/08/27 17:55:19.135, 99 %, 19362 MiB, 62, P2, 1935 MHz, 9501 MHz, 167.74 W, 0x0000000000000000
2026/08/27 17:55:24.158, 100 %, 19362 MiB, 61, P2, 1935 MHz, 9501 MHz, 166.86 W, 0x0000000000000000
2026/08/27 17:55:29.180, 85 %, 20770 MiB, 63, P2, 1950 MHz, 9501 MHz, 227.95 W, 0x0000000000000000
2026/08/27 17:55:34.202, 82 %, 20774 MiB, 63, P2, 1950 MHz, 9501 MHz, 229.94 W, 0x0000000000000000
2026/08/27 17:55:39.225, 81 %, 20774 MiB, 63, P2, 1950 MHz, 9501 MHz, 227.65 W, 0x0000000000000000
2026/08/27 17:55:44.246, 81 %, 20774 MiB, 64, P2, 1950 MHz, 9501 MHz, 227.06 W, 0x0000000000000000
2026/08/27 17:55:49.268, 83 %, 20774 MiB, 63, P2, 1950 MHz, 9501 MHz, 230.08 W, 0x0000000000000000
2026/08/27 17:55:54.291, 83 %, 20774 MiB, 63, P2, 1950 MHz, 9501 MHz, 224.95 W, 0x0000000000000000
2026/08/27 17:55:59.313, 79 %, 20774 MiB, 63, P2, 1950 MHz, 9501 MHz, 214.66 W, 0x0000000000000000
2026/08/27 17:56:04.333, 82 %, 20774 MiB, 64, P2, 1950 MHz, 9501 MHz, 226.19 W, 0x0000000000000000
2026/08/27 17:56:09.351, 84 %, 20774 MiB, 63, P2, 1950 MHz, 9501 MHz, 225.13 W, 0x0000000000000000
2026/08/27 17:56:14.372, 81 %, 20774 MiB, 63, P2, 1950 MHz, 9501 MHz, 230.04 W, 0x0000000000000000
