ts,util,mem_used,temp,pstate,clk_sm,clk_mem,pwr,throttle
2026/08/2615:53:01.085,65,20276,66,P2,1950,9501,299.39,0x0000000000000000
2026/08/2615:53:06.106,70,20276,68,P2,1935,9501,313.58,0x0000000000000000
2026/08/2615:53:11.128,68,20276,69,P2,1935,9501,310.42,0x0000000000000000
2026/08/2615:53:16.153,69,20288,69,P2,1935,9501,310.62,0x0000000000000000
2026/08/2615:53:21.177,67,20288,70,P2,1935,9501,311.12,0x0000000000000000
2026/08/2615:53:26.200,71,20288,71,P2,1935,9501,315.24,0x0000000000000004
2026/08/2615:53:31.223,99,20144,62,P2,1950,9501,153.96,0x0000000000000000
2026/08/2615:53:36.251,100,20144,61,P2,1950,9501,164.25,0x0000000000000000
2026/08/2615:53:41.280,81,20816,65,P2,1950,9501,270.27,0x0000000000000000
2026/08/2615:53:46.303,74,20816,69,P2,1935,9501,324.64,0x0000000000000000
2026/08/2615:53:51.328,78,20816,69,P2,1935,9501,302.94,0x0000000000000000
2026/08/2615:53:56.353,77,20816,70,P2,1935,9501,309.04,0x0000000000000000
2026/08/2615:54:01.376,84,20824,67,P2,1935,9501,240.54,0x0000000000000000
2026/08/2615:54:06.398,78,20824,70,P2,1935,9501,274.08,0x0000000000000000
2026/08/2615:54:11.421,77,20824,71,P2,1935,9501,327.65,0x0000000000000000
2026/08/2615:54:16.444,77,20824,71,P2,1935,9501,295.40,0x0000000000000000
2026/08/2615:54:21.465,7,346,65,P2,1935,9501,168.72,0x0000000000000000
2026/08/2615:54:26.486,99,20144,63,P2,1935,9501,168.64,0x0000000000000000
2026/08/2615:54:31.513,100,20144,62,P2,1950,9501,168.03,0x0000000000000000
2026/08/2615:54:36.543,77,20816,67,P2,1935,9501,321.22,0x0000000000000000
2026/08/2615:54:41.568,92,20822,67,P2,1935,9501,289.31,0x0000000000000004
2026/08/2615:54:46.598,77,20824,70,P2,1935,9501,328.36,0x0000000000000000
2026/08/2615:54:51.621,99,20824,66,P2,1770,9501,230.51,0x0000000000000004
2026/08/2615:54:56.645,77,20824,71,P2,1935,9501,330.54,0x0000000000000004
2026/08/2615:55:01.667,77,20824,71,P2,1935,9501,265.86,0x0000000000000000
2026/08/2615:55:06.691,77,20824,72,P2,1920,9501,330.83,0x0000000000000000
2026/08/2615:55:11.714,0,346,66,P2,1935,9501,174.33,0x0000000000000000
2026/08/2615:55:16.734,100,20144,63,P2,1935,9501,170.12,0x0000000000000000
2026/08/2615:55:21.765,100,20144,62,P2,1935,9501,168.84,0x0000000000000000
2026/08/2615:55:26.793,77,20816,67,P2,1935,9501,310.82,0x0000000000000000
2026/08/2615:55:31.815,78,20820,69,P2,1935,9501,281.01,0x0000000000000004
2026/08/2615:55:36.839,76,20820,70,P2,1935,9501,327.62,0x0000000000000004
2026/08/2615:55:41.862,76,20826,70,P2,1935,9501,317.33,0x0000000000000000
2026/08/2615:55:46.885,77,20826,72,P2,1935,9501,301.19,0x0000000000000004
2026/08/2615:55:51.906,73,20826,69,P2,1920,9501,298.55,0x0000000000000000
2026/08/2615:55:56.929,80,20826,73,P2,1920,9501,331.55,0x0000000000000004
2026/08/2615:56:01.952,99,20144,63,P2,1935,9501,143.26,0x0000000000000000
2026/08/2615:56:06.975,99,20144,62,P2,1950,9501,161.88,0x0000000000000000
2026/08/2615:56:11.997,76,20816,69,P2,1935,9501,289.07,0x0000000000000000
2026/08/2615:56:17.020,9,20816,67,P2,1935,9501,313.21,0x0000000000000004
2026/08/2615:56:22.044,76,20816,72,P2,1935,9501,331.00,0x0000000000000004
2026/08/2615:56:27.067,79,20824,72,P2,1920,9501,321.06,0x0000000000000004
2026/08/2615:56:32.092,78,20824,70,P2,1920,9501,292.63,0x0000000000000004
2026/08/2615:56:37.115,80,20824,74,P2,1920,9501,330.55,0x0000000000000004
2026/08/2615:56:42.138,0,346,67,P2,1935,9501,175.52,0x0000000000000000
2026/08/2615:56:47.160,99,19362,64,P2,1935,9501,170.73,0x0000000000000000
2026/08/2615:56:52.187,100,19362,62,P2,1935,9501,168.74,0x0000000000000000
2026/08/2615:56:57.209,80,20768,65,P2,1950,9501,232.83,0x0000000000000000
2026/08/2615:57:02.232,82,20770,64,P2,1950,9501,230.83,0x0000000000000000
2026/08/2615:57:07.254,62,20774,63,P2,1950,9501,220.42,0x0000000000000000
2026/08/2615:57:12.275,78,20774,64,P2,1950,9501,235.93,0x0000000000000000
2026/08/2615:57:17.298,67,20774,62,P2,1950,9501,220.31,0x0000000000000000
2026/08/2615:57:22.322,81,20774,63,P2,1950,9501,232.43,0x0000000000000000
2026/08/2615:57:27.343,81,20774,64,P2,1950,9501,226.57,0x0000000000000000
2026/08/2615:57:32.368,81,20774,64,P2,1950,9501,232.71,0x0000000000000000
2026/08/2615:57:37.390,85,20774,63,P2,1950,9501,230.33,0x0000000000000000
2026/08/2615:57:42.410,81,20774,63,P2,1950,9501,232.02,0x0000000000000000
