ts,util,mem_used,temp,pstate,clk_sm,clk_mem,pwr,throttle
2026/08/2618:36:01.861,65,20774,62,P2,1950,9501,219.54,0x0000000000000000
2026/08/2618:36:06.881,82,20774,63,P2,1950,9501,227.89,0x0000000000000000
2026/08/2618:36:11.903,84,20774,63,P2,1950,9501,227.63,0x0000000000000000
2026/08/2618:36:16.925,85,20774,64,P2,1950,9501,230.80,0x0000000000000000
2026/08/2618:36:21.949,66,20778,63,P2,1950,9501,216.49,0x0000000000000000
2026/08/2618:36:26.972,83,20780,63,P2,1950,9501,229.18,0x0000000000000000
2026/08/2618:36:31.992,82,20780,63,P2,1950,9501,234.07,0x0000000000000004
2026/08/2618:36:37.012,79,20780,63,P2,1950,9501,230.93,0x0000000000000000
2026/08/2618:36:42.036,78,20780,62,P2,1950,9501,230.24,0x0000000000000000
2026/08/2618:36:47.059,84,20780,63,P2,1950,9501,232.03,0x0000000000000000
2026/08/2618:36:52.083,83,20780,63,P2,1950,9501,227.31,0x0000000000000000
2026/08/2618:36:57.105,81,20780,63,P2,1950,9501,227.02,0x0000000000000000
2026/08/2618:37:02.126,84,20780,63,P2,1950,9501,230.49,0x0000000000000000
2026/08/2618:37:07.148,84,20780,62,P2,1950,9501,229.10,0x0000000000000000
2026/08/2618:37:12.172,84,20780,62,P2,1950,9501,221.08,0x0000000000000000
2026/08/2618:37:17.194,83,20780,63,P2,1950,9501,228.86,0x0000000000000000
2026/08/2618:37:22.214,0,346,60,P2,1950,9501,159.21,0x0000000000000000
2026/08/2618:37:27.234,99,20144,59,P2,1950,9501,155.14,0x0000000000000000
2026/08/2618:37:32.256,76,20816,64,P2,1950,9501,270.37,0x0000000000000000
2026/08/2618:37:37.278,75,20816,65,P2,1950,9501,292.11,0x0000000000000000
2026/08/2618:37:42.302,77,20816,68,P2,1935,9501,324.11,0x0000000000000000
2026/08/2618:37:47.325,78,20824,68,P2,1935,9501,327.83,0x0000000000000000
2026/08/2618:37:52.347,77,20824,69,P2,1935,9501,294.97,0x0000000000000000
2026/08/2618:37:57.370,23,20824,66,P2,1935,9501,310.14,0x0000000000000000
2026/08/2618:38:02.395,75,20824,71,P2,1935,9501,328.91,0x0000000000000004
2026/08/2618:38:07.420,100,19362,61,P2,1950,9501,131.99,0x0000000000000000
2026/08/2618:38:12.448,100,19362,61,P2,1950,9501,164.79,0x0000000000000000
2026/08/2618:38:17.475,83,20768,63,P2,1950,9501,230.84,0x0000000000000000
2026/08/2618:38:22.497,78,20770,64,P2,1950,9501,231.49,0x0000000000000000
2026/08/2618:38:27.523,83,20774,63,P2,1950,9501,219.99,0x0000000000000000
2026/08/2618:38:32.545,81,20774,64,P2,1950,9501,233.67,0x0000000000000000
2026/08/2618:38:37.569,80,20774,63,P2,1950,9501,217.79,0x0000000000000000
2026/08/2618:38:42.594,85,20774,63,P2,1950,9501,229.51,0x0000000000000000
2026/08/2618:38:47.616,84,20774,63,P2,1950,9501,227.79,0x0000000000000000
2026/08/2618:38:52.639,83,20774,63,P2,1950,9501,231.16,0x0000000000000000
2026/08/2618:38:57.660,84,20774,63,P2,1950,9501,228.24,0x0000000000000000
2026/08/2618:39:02.680,85,20774,63,P2,1950,9501,228.16,0x0000000000000000
2026/08/2618:39:07.701,81,20774,63,P2,1950,9501,225.86,0x0000000000000000
2026/08/2618:39:12.721,77,20780,63,P2,1950,9501,231.74,0x0000000000000000
2026/08/2618:39:17.744,84,20780,63,P2,1950,9501,223.76,0x0000000000000000
2026/08/2618:39:22.768,81,20780,62,P2,1950,9501,226.12,0x0000000000000000
2026/08/2618:39:27.794,79,20780,63,P2,1950,9501,222.51,0x0000000000000000
2026/08/2618:39:32.816,79,20780,64,P2,1950,9501,229.71,0x0000000000000000
2026/08/2618:39:37.840,84,20780,63,P2,1950,9501,229.63,0x0000000000000000
2026/08/2618:39:42.861,85,20780,63,P2,1950,9501,225.77,0x0000000000000000
2026/08/2618:39:47.885,83,20780,63,P2,1950,9501,229.28,0x0000000000000000
2026/08/2618:39:52.908,84,20780,64,P2,1950,9501,228.22,0x0000000000000000
2026/08/2618:39:57.932,85,20780,63,P2,1950,9501,224.77,0x0000000000000000
2026/08/2618:40:02.956,83,20780,63,P2,1950,9501,228.84,0x0000000000000000
2026/08/2618:40:07.981,100,82,61,P0,1950,9501,201.73,0x0000000000000000
2026/08/2618:40:13.010,100,19044,60,P2,1950,9501,151.86,0x0000000000000000
2026/08/2618:40:18.041,99,19044,59,P2,1950,9501,154.83,0x0000000000000000
2026/08/2618:40:23.067,78,22270,66,P2,1950,9501,298.99,0x0000000000000004
2026/08/2618:40:28.091,75,22286,67,P2,1935,9501,286.48,0x0000000000000004
2026/08/2618:40:33.115,75,22292,68,P2,1935,9501,269.11,0x0000000000000004
2026/08/2618:40:38.139,72,22292,69,P2,1935,9501,323.75,0x0000000000000004
2026/08/2618:40:43.161,77,22292,70,P2,1935,9501,329.66,0x0000000000000004
