timestamp, index, memory.used [MiB], utilization.gpu [%], clocks.current.graphics [MHz], clocks.current.sm [MHz], power.draw [W], temperature.gpu, pstate, clocks_event_reasons.active
2026/08/26 23:01:51.267, 0, 22286 MiB, 47 %, 1935 MHz, 1935 MHz, 297.67 W, 66, P2, 0x0000000000000004
2026/08/26 23:01:52.267, 0, 22286 MiB, 78 %, 1935 MHz, 1935 MHz, 318.56 W, 69, P2, 0x0000000000000004
2026/08/26 23:01:53.267, 0, 22286 MiB, 75 %, 1935 MHz, 1935 MHz, 332.11 W, 69, P2, 0x0000000000000004
2026/08/26 23:01:54.267, 0, 22288 MiB, 50 %, 1935 MHz, 1935 MHz, 294.74 W, 66, P2, 0x0000000000000000
2026/08/26 23:01:55.268, 0, 22288 MiB, 77 %, 1935 MHz, 1935 MHz, 320.23 W, 70, P2, 0x0000000000000004
2026/08/26 23:01:56.268, 0, 22292 MiB, 66 %, 1935 MHz, 1935 MHz, 308.62 W, 67, P2, 0x0000000000000004
2026/08/26 23:01:57.268, 0, 22292 MiB, 77 %, 1935 MHz, 1935 MHz, 234.79 W, 69, P2, 0x0000000000000004
2026/08/26 23:01:58.268, 0, 22292 MiB, 76 %, 1935 MHz, 1935 MHz, 326.01 W, 70, P2, 0x0000000000000004
2026/08/26 23:01:59.268, 0, 22292 MiB, 100 %, 1935 MHz, 1935 MHz, 260.51 W, 65, P2, 0x0000000000000000
2026/08/26 23:02:00.269, 0, 22292 MiB, 78 %, 1935 MHz, 1935 MHz, 301.16 W, 70, P2, 0x0000000000000004
2026/08/26 23:02:01.269, 0, 22292 MiB, 79 %, 1935 MHz, 1935 MHz, 334.13 W, 70, P2, 0x0000000000000004
2026/08/26 23:02:02.269, 0, 22292 MiB, 78 %, 1935 MHz, 1935 MHz, 302.09 W, 70, P2, 0x0000000000000004
2026/08/26 23:02:03.269, 0, 22292 MiB, 75 %, 1935 MHz, 1935 MHz, 330.18 W, 70, P2, 0x0000000000000004
2026/08/26 23:02:04.269, 0, 22292 MiB, 77 %, 1935 MHz, 1935 MHz, 294.28 W, 70, P2, 0x0000000000000004
2026/08/26 23:02:05.270, 0, 22292 MiB, 76 %, 1935 MHz, 1935 MHz, 332.29 W, 71, P2, 0x0000000000000004
2026/08/26 23:02:06.270, 0, 22292 MiB, 78 %, 1935 MHz, 1935 MHz, 295.12 W, 69, P2, 0x0000000000000004
2026/08/26 23:02:07.270, 0, 22292 MiB, 78 %, 1935 MHz, 1935 MHz, 332.20 W, 71, P2, 0x0000000000000004
2026/08/26 23:02:08.270, 0, 22292 MiB, 75 %, 1935 MHz, 1935 MHz, 331.97 W, 71, P2, 0x0000000000000004
2026/08/26 23:02:09.270, 0, 22292 MiB, 78 %, 1935 MHz, 1935 MHz, 299.87 W, 71, P2, 0x0000000000000004
2026/08/26 23:02:10.271, 0, 22292 MiB, 81 %, 1935 MHz, 1935 MHz, 328.63 W, 71, P2, 0x0000000000000004
2026/08/26 23:02:11.271, 0, 22292 MiB, 80 %, 1935 MHz, 1935 MHz, 329.30 W, 71, P2, 0x0000000000000004
2026/08/26 23:02:12.271, 0, 85 MiB, 80 %, 1935 MHz, 1935 MHz, 288.46 W, 68, P2, 0x0000000000000000
2026/08/26 23:02:13.335, 0, 346 MiB, 0 %, 1935 MHz, 1935 MHz, 170.97 W, 65, P2, 0x0000000000000000
2026/08/26 23:02:14.335, 0, 346 MiB, 0 %, 1935 MHz, 1935 MHz, 161.12 W, 64, P2, 0x0000000000000000
2026/08/26 23:02:15.335, 0, 346 MiB, 0 %, 1695 MHz, 1695 MHz, 142.39 W, 62, P2, 0x0000000000000000
2026/08/26 23:02:16.336, 0, 17618 MiB, 100 %, 1950 MHz, 1950 MHz, 133.40 W, 61, P2, 0x0000000000000000
2026/08/26 23:02:17.336, 0, 17618 MiB, 100 %, 1950 MHz, 1950 MHz, 163.61 W, 63, P2, 0x0000000000000000
2026/08/26 23:02:18.336, 0, 17618 MiB, 100 %, 1950 MHz, 1950 MHz, 170.21 W, 63, P2, 0x0000000000000000
2026/08/26 23:02:19.339, 0, 17618 MiB, 99 %, 1950 MHz, 1950 MHz, 168.93 W, 62, P2, 0x0000000000000000
2026/08/26 23:02:20.339, 0, 17618 MiB, 100 %, 1950 MHz, 1950 MHz, 169.91 W, 62, P2, 0x0000000000000000
2026/08/26 23:02:21.339, 0, 17618 MiB, 100 %, 1950 MHz, 1950 MHz, 167.00 W, 62, P2, 0x0000000000000000
2026/08/26 23:02:22.339, 0, 17618 MiB, 100 %, 1950 MHz, 1950 MHz, 164.96 W, 62, P2, 0x0000000000000000
2026/08/26 23:02:23.339, 0, 17618 MiB, 99 %, 1950 MHz, 1950 MHz, 163.01 W, 61, P2, 0x0000000000000000
2026/08/26 23:02:24.339, 0, 20136 MiB, 0 %, 1950 MHz, 1950 MHz, 159.59 W, 61, P2, 0x0000000000000000
2026/08/26 23:02:25.339, 0, 20276 MiB, 45 %, 1950 MHz, 1950 MHz, 165.84 W, 62, P2, 0x0000000000000004
2026/08/26 23:02:26.340, 0, 20276 MiB, 70 %, 1950 MHz, 1950 MHz, 290.63 W, 67, P2, 0x0000000000000000
2026/08/26 23:02:27.340, 0, 20276 MiB, 68 %, 1935 MHz, 1935 MHz, 314.04 W, 67, P2, 0x0000000000000000
2026/08/26 23:02:28.340, 0, 20276 MiB, 67 %, 1935 MHz, 1935 MHz, 285.31 W, 67, P2, 0x0000000000000000
2026/08/26 23:02:29.340, 0, 20276 MiB, 70 %, 1935 MHz, 1935 MHz, 314.04 W, 68, P2, 0x0000000000000000
2026/08/26 23:02:30.340, 0, 20276 MiB, 71 %, 1935 MHz, 1935 MHz, 285.46 W, 67, P2, 0x0000000000000000
2026/08/26 23:02:31.340, 0, 20276 MiB, 68 %, 1935 MHz, 1935 MHz, 312.27 W, 68, P2, 0x0000000000000000
2026/08/26 23:02:32.341, 0, 20276 MiB, 66 %, 1935 MHz, 1935 MHz, 280.28 W, 67, P2, 0x0000000000000000
2026/08/26 23:02:33.341, 0, 20276 MiB, 68 %, 1935 MHz, 1935 MHz, 313.29 W, 68, P2, 0x0000000000000000
2026/08/26 23:02:34.341, 0, 20276 MiB, 70 %, 1935 MHz, 1935 MHz, 314.09 W, 69, P2, 0x0000000000000000
2026/08/26 23:02:35.341, 0, 20280 MiB, 69 %, 1935 MHz, 1935 MHz, 282.73 W, 68, P2, 0x0000000000000000
2026/08/26 23:02:36.341, 0, 20280 MiB, 66 %, 1935 MHz, 1935 MHz, 313.68 W, 69, P2, 0x0000000000000000
2026/08/26 23:02:37.342, 0, 20284 MiB, 100 %, 1935 MHz, 1935 MHz, 271.24 W, 64, P2, 0x0000000000000004
2026/08/26 23:02:38.342, 0, 20288 MiB, 67 %, 1935 MHz, 1935 MHz, 223.19 W, 68, P2, 0x0000000000000004
2026/08/26 23:02:39.342, 0, 20288 MiB, 67 %, 1935 MHz, 1935 MHz, 309.86 W, 68, P2, 0x0000000000000000
2026/08/26 23:02:40.342, 0, 20288 MiB, 100 %, 1935 MHz, 1935 MHz, 264.39 W, 64, P2, 0x0000000000000004
2026/08/26 23:02:41.342, 0, 20288 MiB, 69 %, 1935 MHz, 1935 MHz, 242.57 W, 68, P2, 0x0000000000000000
2026/08/26 23:02:42.343, 0, 20288 MiB, 69 %, 1935 MHz, 1935 MHz, 314.09 W, 69, P2, 0x0000000000000000
2026/08/26 23:02:43.343, 0, 20288 MiB, 66 %, 1935 MHz, 1935 MHz, 287.00 W, 68, P2, 0x0000000000000000
2026/08/26 23:02:44.343, 0, 20288 MiB, 69 %, 1935 MHz, 1935 MHz, 310.93 W, 69, P2, 0x0000000000000000
2026/08/26 23:02:45.343, 0, 20288 MiB, 58 %, 1935 MHz, 1935 MHz, 295.13 W, 66, P2, 0x0000000000000000
2026/08/26 23:02:46.344, 0, 20288 MiB, 72 %, 1935 MHz, 1935 MHz, 293.59 W, 69, P2, 0x0000000000000000
2026/08/26 23:02:47.344, 0, 20288 MiB, 67 %, 1935 MHz, 1935 MHz, 310.86 W, 70, P2, 0x0000000000000000
2026/08/26 23:02:48.344, 0, 20288 MiB, 71 %, 1935 MHz, 1935 MHz, 286.38 W, 69, P2, 0x0000000000000000
2026/08/26 23:02:49.344, 0, 20288 MiB, 67 %, 1935 MHz, 1935 MHz, 313.50 W, 70, P2, 0x0000000000000000
2026/08/26 23:02:50.344, 0, 20288 MiB, 61 %, 1935 MHz, 1935 MHz, 285.25 W, 67, P2, 0x0000000000000000
2026/08/26 23:02:51.345, 0, 20288 MiB, 72 %, 1935 MHz, 1935 MHz, 305.86 W, 70, P2, 0x0000000000000000
2026/08/26 23:02:52.345, 0, 20288 MiB, 69 %, 1935 MHz, 1935 MHz, 319.21 W, 70, P2, 0x0000000000000000
2026/08/26 23:02:53.345, 0, 99 MiB, 0 %, 1935 MHz, 1935 MHz, 216.95 W, 65, P0, 0x0000000000000000
2026/08/26 23:02:54.346, 0, 346 MiB, 0 %, 1935 MHz, 1935 MHz, 168.70 W, 63, P2, 0x0000000000000000
2026/08/26 23:02:55.346, 0, 346 MiB, 3 %, 1935 MHz, 1935 MHz, 159.28 W, 63, P2, 0x0000000000000000
2026/08/26 23:02:56.346, 0, 346 MiB, 0 %, 1695 MHz, 1695 MHz, 141.02 W, 61, P2, 0x0000000000000000
2026/08/26 23:02:57.346, 0, 19362 MiB, 100 %, 1950 MHz, 1950 MHz, 137.38 W, 62, P2, 0x0000000000000000
2026/08/26 23:02:58.347, 0, 19362 MiB, 100 %, 1950 MHz, 1950 MHz, 169.34 W, 62, P2, 0x0000000000000000
2026/08/26 23:02:59.347, 0, 19362 MiB, 99 %, 1950 MHz, 1950 MHz, 169.51 W, 62, P2, 0x0000000000000000
2026/08/26 23:03:00.347, 0, 19362 MiB, 99 %, 1950 MHz, 1950 MHz, 166.57 W, 62, P2, 0x0000000000000000
2026/08/26 23:03:01.347, 0, 19362 MiB, 100 %, 1950 MHz, 1950 MHz, 165.59 W, 61, P2, 0x0000000000000000
2026/08/26 23:03:02.348, 0, 19362 MiB, 99 %, 1950 MHz, 1950 MHz, 160.11 W, 61, P2, 0x0000000000000000
2026/08/26 23:03:03.348, 0, 19362 MiB, 99 %, 1950 MHz, 1950 MHz, 158.50 W, 61, P2, 0x0000000000000000
2026/08/26 23:03:04.348, 0, 19362 MiB, 99 %, 1950 MHz, 1950 MHz, 157.21 W, 60, P2, 0x0000000000000000
2026/08/26 23:03:05.348, 0, 20744 MiB, 71 %, 1950 MHz, 1950 MHz, 164.44 W, 60, P2, 0x0000000000000000
2026/08/26 23:03:06.348, 0, 20768 MiB, 83 %, 1950 MHz, 1950 MHz, 220.46 W, 63, P2, 0x0000000000000000
2026/08/26 23:03:07.348, 0, 20768 MiB, 84 %, 1950 MHz, 1950 MHz, 226.14 W, 63, P2, 0x0000000000000000
2026/08/26 23:03:08.348, 0, 20768 MiB, 81 %, 1950 MHz, 1950 MHz, 227.32 W, 63, P2, 0x0000000000000000
2026/08/26 23:03:09.349, 0, 20768 MiB, 81 %, 1950 MHz, 1950 MHz, 226.26 W, 63, P2, 0x0000000000000000
2026/08/26 23:03:10.349, 0, 20768 MiB, 82 %, 1950 MHz, 1950 MHz, 226.54 W, 63, P2, 0x0000000000000000
2026/08/26 23:03:11.349, 0, 20770 MiB, 83 %, 1950 MHz, 1950 MHz, 226.45 W, 63, P2, 0x0000000000000000
2026/08/26 23:03:12.349, 0, 20770 MiB, 83 %, 1950 MHz, 1950 MHz, 229.82 W, 64, P2, 0x0000000000000000
2026/08/26 23:03:13.349, 0, 20772 MiB, 82 %, 1950 MHz, 1950 MHz, 226.95 W, 63, P2, 0x0000000000000000
2026/08/26 23:03:14.349, 0, 20772 MiB, 81 %, 1950 MHz, 1950 MHz, 220.05 W, 64, P2, 0x0000000000000000
2026/08/26 23:03:15.350, 0, 20772 MiB, 82 %, 1950 MHz, 1950 MHz, 224.81 W, 63, P2, 0x0000000000000000
2026/08/26 23:03:16.350, 0, 20772 MiB, 84 %, 1950 MHz, 1950 MHz, 228.61 W, 64, P2, 0x0000000000000000
2026/08/26 23:03:17.350, 0, 20772 MiB, 84 %, 1950 MHz, 1950 MHz, 228.19 W, 64, P2, 0x0000000000000000
2026/08/26 23:03:18.350, 0, 20772 MiB, 85 %, 1950 MHz, 1950 MHz, 231.19 W, 64, P2, 0x0000000000000000
2026/08/26 23:03:19.350, 0, 20772 MiB, 71 %, 1950 MHz, 1950 MHz, 220.20 W, 63, P2, 0x0000000000000000
2026/08/26 23:03:20.350, 0, 20772 MiB, 78 %, 1950 MHz, 1950 MHz, 224.19 W, 63, P2, 0x0000000000000000
2026/08/26 23:03:21.351, 0, 20772 MiB, 84 %, 1950 MHz, 1950 MHz, 226.86 W, 63, P2, 0x0000000000000000
2026/08/26 23:03:22.351, 0, 20772 MiB, 82 %, 1950 MHz, 1950 MHz, 227.55 W, 63, P2, 0x0000000000000000
2026/08/26 23:03:23.351, 0, 20772 MiB, 82 %, 1950 MHz, 1950 MHz, 228.28 W, 63, P2, 0x0000000000000000
2026/08/26 23:03:24.351, 0, 20772 MiB, 80 %, 1950 MHz, 1950 MHz, 228.00 W, 63, P2, 0x0000000000000000
2026/08/26 23:03:25.352, 0, 20772 MiB, 84 %, 1950 MHz, 1950 MHz, 229.35 W, 63, P2, 0x0000000000000000
2026/08/26 23:03:26.352, 0, 20772 MiB, 84 %, 1950 MHz, 1950 MHz, 231.90 W, 63, P2, 0x0000000000000000
2026/08/26 23:03:27.352, 0, 20772 MiB, 81 %, 1950 MHz, 1950 MHz, 217.14 W, 63, P2, 0x0000000000000000
2026/08/26 23:03:28.352, 0, 20772 MiB, 80 %, 1950 MHz, 1950 MHz, 225.89 W, 63, P2, 0x0000000000000000
2026/08/26 23:03:29.352, 0, 20772 MiB, 85 %, 1950 MHz, 1950 MHz, 225.33 W, 63, P2, 0x0000000000000000
2026/08/26 23:03:30.353, 0, 20772 MiB, 81 %, 1950 MHz, 1950 MHz, 226.38 W, 63, P2, 0x0000000000000000
2026/08/26 23:03:31.353, 0, 20772 MiB, 84 %, 1950 MHz, 1950 MHz, 224.70 W, 63, P2, 0x0000000000000000
2026/08/26 23:03:32.353, 0, 20772 MiB, 80 %, 1950 MHz, 1950 MHz, 228.02 W, 63, P2, 0x0000000000000000
2026/08/26 23:03:33.353, 0, 20772 MiB, 85 %, 1950 MHz, 1950 MHz, 226.01 W, 63, P2, 0x0000000000000000
2026/08/26 23:03:34.353, 0, 20772 MiB, 84 %, 1950 MHz, 1950 MHz, 226.72 W, 63, P2, 0x0000000000000000
2026/08/26 23:03:35.354, 0, 20772 MiB, 82 %, 1950 MHz, 1950 MHz, 225.78 W, 63, P2, 0x0000000000000000
2026/08/26 23:03:36.354, 0, 20772 MiB, 85 %, 1950 MHz, 1950 MHz, 229.61 W, 64, P2, 0x0000000000000000
2026/08/26 23:03:37.354, 0, 20772 MiB, 81 %, 1950 MHz, 1950 MHz, 227.32 W, 63, P2, 0x0000000000000000
2026/08/26 23:03:38.354, 0, 20772 MiB, 84 %, 1950 MHz, 1950 MHz, 226.11 W, 63, P2, 0x0000000000000000
2026/08/26 23:03:39.355, 0, 20772 MiB, 81 %, 1950 MHz, 1950 MHz, 228.47 W, 63, P2, 0x0000000000000000
2026/08/26 23:03:40.355, 0, 20772 MiB, 63 %, 1950 MHz, 1950 MHz, 218.81 W, 62, P2, 0x0000000000000000
2026/08/26 23:03:41.355, 0, 20772 MiB, 81 %, 1950 MHz, 1950 MHz, 221.28 W, 63, P2, 0x0000000000000000
2026/08/26 23:03:42.355, 0, 20772 MiB, 81 %, 1950 MHz, 1950 MHz, 228.26 W, 63, P2, 0x0000000000000000
2026/08/26 23:03:43.355, 0, 20774 MiB, 80 %, 1950 MHz, 1950 MHz, 225.57 W, 63, P2, 0x0000000000000000
2026/08/26 23:03:44.355, 0, 20774 MiB, 82 %, 1950 MHz, 1950 MHz, 231.07 W, 63, P2, 0x0000000000000000
2026/08/26 23:03:45.355, 0, 20774 MiB, 81 %, 1950 MHz, 1950 MHz, 233.28 W, 63, P2, 0x0000000000000000
2026/08/26 23:03:46.356, 0, 20774 MiB, 81 %, 1950 MHz, 1950 MHz, 235.38 W, 63, P2, 0x0000000000000000
2026/08/26 23:03:47.356, 0, 20780 MiB, 79 %, 1950 MHz, 1950 MHz, 204.29 W, 62, P2, 0x0000000000000000
2026/08/26 23:03:48.356, 0, 20780 MiB, 83 %, 1950 MHz, 1950 MHz, 226.33 W, 63, P2, 0x0000000000000000
2026/08/26 23:03:49.356, 0, 20780 MiB, 84 %, 1950 MHz, 1950 MHz, 227.93 W, 63, P2, 0x0000000000000000
2026/08/26 23:03:50.356, 0, 20780 MiB, 83 %, 1950 MHz, 1950 MHz, 231.37 W, 63, P2, 0x0000000000000000
2026/08/26 23:03:51.356, 0, 20780 MiB, 84 %, 1950 MHz, 1950 MHz, 226.18 W, 63, P2, 0x0000000000000000
2026/08/26 23:03:52.357, 0, 20780 MiB, 83 %, 1950 MHz, 1950 MHz, 231.52 W, 63, P2, 0x0000000000000000
2026/08/26 23:03:53.357, 0, 20780 MiB, 81 %, 1950 MHz, 1950 MHz, 230.55 W, 63, P2, 0x0000000000000000
2026/08/26 23:03:54.357, 0, 20780 MiB, 99 %, 1860 MHz, 1860 MHz, 222.99 W, 63, P2, 0x0000000000000004
2026/08/26 23:03:55.357, 0, 20780 MiB, 83 %, 1950 MHz, 1950 MHz, 210.61 W, 63, P2, 0x0000000000000000
2026/08/26 23:03:56.357, 0, 20780 MiB, 84 %, 1950 MHz, 1950 MHz, 225.24 W, 62, P2, 0x0000000000000000
2026/08/26 23:03:57.358, 0, 20780 MiB, 85 %, 1950 MHz, 1950 MHz, 229.36 W, 63, P2, 0x0000000000000000
2026/08/26 23:03:58.358, 0, 20780 MiB, 85 %, 1950 MHz, 1950 MHz, 227.64 W, 63, P2, 0x0000000000000000
2026/08/26 23:03:59.358, 0, 20780 MiB, 81 %, 1950 MHz, 1950 MHz, 226.43 W, 63, P2, 0x0000000000000000
2026/08/26 23:04:00.358, 0, 20780 MiB, 80 %, 1950 MHz, 1950 MHz, 229.70 W, 63, P2, 0x0000000000000000
2026/08/26 23:04:01.358, 0, 20780 MiB, 84 %, 1950 MHz, 1950 MHz, 227.78 W, 63, P2, 0x0000000000000000
2026/08/26 23:04:02.359, 0, 20780 MiB, 80 %, 1950 MHz, 1950 MHz, 227.90 W, 63, P2, 0x0000000000000000
2026/08/26 23:04:03.359, 0, 20780 MiB, 83 %, 1950 MHz, 1950 MHz, 226.51 W, 63, P2, 0x0000000000000000
2026/08/26 23:04:04.359, 0, 20780 MiB, 85 %, 1950 MHz, 1950 MHz, 228.07 W, 63, P2, 0x0000000000000000
2026/08/26 23:04:05.359, 0, 20780 MiB, 84 %, 1950 MHz, 1950 MHz, 225.93 W, 63, P2, 0x0000000000000000
2026/08/26 23:04:06.359, 0, 20780 MiB, 84 %, 1950 MHz, 1950 MHz, 228.32 W, 63, P2, 0x0000000000000000
2026/08/26 23:04:07.359, 0, 20780 MiB, 80 %, 1950 MHz, 1950 MHz, 218.48 W, 63, P2, 0x0000000000000000
2026/08/26 23:04:08.360, 0, 20780 MiB, 82 %, 1950 MHz, 1950 MHz, 234.05 W, 63, P2, 0x0000000000000000
2026/08/26 23:04:09.360, 0, 20780 MiB, 82 %, 1950 MHz, 1950 MHz, 232.46 W, 63, P2, 0x0000000000000000
2026/08/26 23:04:10.360, 0, 20780 MiB, 81 %, 1950 MHz, 1950 MHz, 231.48 W, 63, P2, 0x0000000000000000
2026/08/26 23:04:11.360, 0, 20780 MiB, 82 %, 1950 MHz, 1950 MHz, 230.49 W, 63, P2, 0x0000000000000000
2026/08/26 23:04:12.360, 0, 20780 MiB, 84 %, 1950 MHz, 1950 MHz, 225.07 W, 63, P2, 0x0000000000000000
2026/08/26 23:04:13.361, 0, 20780 MiB, 84 %, 1950 MHz, 1950 MHz, 229.06 W, 63, P2, 0x0000000000000000
2026/08/26 23:04:14.361, 0, 20780 MiB, 82 %, 1950 MHz, 1950 MHz, 228.86 W, 63, P2, 0x0000000000000000
2026/08/26 23:04:15.361, 0, 20780 MiB, 83 %, 1950 MHz, 1950 MHz, 224.93 W, 63, P2, 0x0000000000000000
2026/08/26 23:04:16.361, 0, 20780 MiB, 81 %, 1950 MHz, 1950 MHz, 224.98 W, 63, P2, 0x0000000000000000
2026/08/26 23:04:17.361, 0, 20780 MiB, 80 %, 1950 MHz, 1950 MHz, 229.03 W, 63, P2, 0x0000000000000000
2026/08/26 23:04:18.362, 0, 20780 MiB, 80 %, 1950 MHz, 1950 MHz, 229.71 W, 63, P2, 0x0000000000000000
2026/08/26 23:04:19.362, 0, 20780 MiB, 84 %, 1950 MHz, 1950 MHz, 234.05 W, 63, P2, 0x0000000000000000
2026/08/26 23:04:20.362, 0, 20780 MiB, 83 %, 1950 MHz, 1950 MHz, 234.51 W, 63, P2, 0x0000000000000000
2026/08/26 23:04:21.362, 0, 20780 MiB, 82 %, 1950 MHz, 1950 MHz, 213.93 W, 63, P2, 0x0000000000000000
2026/08/26 23:04:22.362, 0, 20780 MiB, 85 %, 1950 MHz, 1950 MHz, 225.35 W, 62, P2, 0x0000000000000000
2026/08/26 23:04:23.363, 0, 20780 MiB, 84 %, 1950 MHz, 1950 MHz, 225.51 W, 63, P2, 0x0000000000000000
2026/08/26 23:04:24.363, 0, 20780 MiB, 84 %, 1950 MHz, 1950 MHz, 226.04 W, 63, P2, 0x0000000000000000
2026/08/26 23:04:25.363, 0, 20780 MiB, 84 %, 1950 MHz, 1950 MHz, 225.81 W, 63, P2, 0x0000000000000000
2026/08/26 23:04:26.363, 0, 20780 MiB, 81 %, 1950 MHz, 1950 MHz, 226.10 W, 63, P2, 0x0000000000000000
2026/08/26 23:04:27.363, 0, 20780 MiB, 84 %, 1950 MHz, 1950 MHz, 225.85 W, 63, P2, 0x0000000000000000
2026/08/26 23:04:28.364, 0, 20780 MiB, 81 %, 1950 MHz, 1950 MHz, 223.53 W, 63, P2, 0x0000000000000000
2026/08/26 23:04:29.364, 0, 20780 MiB, 84 %, 1950 MHz, 1950 MHz, 224.87 W, 63, P2, 0x0000000000000000
2026/08/26 23:04:30.364, 0, 20780 MiB, 79 %, 1950 MHz, 1950 MHz, 228.25 W, 63, P2, 0x0000000000000000
2026/08/26 23:04:31.364, 0, 20780 MiB, 80 %, 1950 MHz, 1950 MHz, 227.07 W, 63, P2, 0x0000000000000000
2026/08/26 23:04:32.365, 0, 20780 MiB, 84 %, 1950 MHz, 1950 MHz, 226.98 W, 63, P2, 0x0000000000000000
2026/08/26 23:04:33.365, 0, 20780 MiB, 81 %, 1950 MHz, 1950 MHz, 227.68 W, 63, P2, 0x0000000000000000
2026/08/26 23:04:34.365, 0, 20780 MiB, 53 %, 1950 MHz, 1950 MHz, 226.02 W, 62, P2, 0x0000000000000000
2026/08/26 23:04:35.365, 0, 20780 MiB, 81 %, 1950 MHz, 1950 MHz, 219.74 W, 62, P2, 0x0000000000000000
2026/08/26 23:04:36.365, 0, 20780 MiB, 81 %, 1950 MHz, 1950 MHz, 225.43 W, 63, P2, 0x0000000000000000
2026/08/26 23:04:37.365, 0, 20780 MiB, 82 %, 1950 MHz, 1950 MHz, 227.73 W, 63, P2, 0x0000000000000000
2026/08/26 23:04:38.365, 0, 20780 MiB, 82 %, 1950 MHz, 1950 MHz, 226.22 W, 62, P2, 0x0000000000000000
2026/08/26 23:04:39.366, 0, 20780 MiB, 81 %, 1950 MHz, 1950 MHz, 225.38 W, 63, P2, 0x0000000000000000
2026/08/26 23:04:40.366, 0, 20780 MiB, 85 %, 1950 MHz, 1950 MHz, 224.43 W, 62, P2, 0x0000000000000000
2026/08/26 23:04:41.366, 0, 20780 MiB, 81 %, 1950 MHz, 1950 MHz, 227.52 W, 62, P2, 0x0000000000000000
2026/08/26 23:04:42.366, 0, 20780 MiB, 83 %, 1950 MHz, 1950 MHz, 225.05 W, 63, P2, 0x0000000000000000
2026/08/26 23:04:43.366, 0, 20780 MiB, 83 %, 1950 MHz, 1950 MHz, 230.35 W, 63, P2, 0x0000000000000000
2026/08/26 23:04:44.366, 0, 85 MiB, 83 %, 1950 MHz, 1950 MHz, 213.46 W, 61, P2, 0x0000000000000000
2026/08/26 23:04:45.419, 0, 346 MiB, 0 %, 1950 MHz, 1950 MHz, 168.82 W, 60, P2, 0x0000000000000000
2026/08/26 23:04:46.420, 0, 346 MiB, 0 %, 1950 MHz, 1950 MHz, 155.95 W, 60, P2, 0x0000000000000000
2026/08/26 23:04:47.420, 0, 346 MiB, 0 %, 1695 MHz, 1695 MHz, 136.99 W, 58, P2, 0x0000000000000000
2026/08/26 23:04:48.420, 0, 20144 MiB, 99 %, 1950 MHz, 1950 MHz, 147.87 W, 60, P2, 0x0000000000000000
2026/08/26 23:04:49.420, 0, 20144 MiB, 99 %, 1950 MHz, 1950 MHz, 158.34 W, 59, P2, 0x0000000000000000
2026/08/26 23:04:50.420, 0, 20144 MiB, 100 %, 1950 MHz, 1950 MHz, 154.52 W, 59, P2, 0x0000000000000000
2026/08/26 23:04:51.420, 0, 20144 MiB, 100 %, 1950 MHz, 1950 MHz, 154.34 W, 59, P2, 0x0000000000000000
2026/08/26 23:04:52.421, 0, 20144 MiB, 99 %, 1950 MHz, 1950 MHz, 154.34 W, 59, P2, 0x0000000000000000
2026/08/26 23:04:53.421, 0, 20144 MiB, 99 %, 1950 MHz, 1950 MHz, 154.17 W, 59, P2, 0x0000000000000000
2026/08/26 23:04:54.421, 0, 20786 MiB, 64 %, 1950 MHz, 1950 MHz, 154.21 W, 58, P2, 0x0000000000000000
2026/08/26 23:04:55.421, 0, 20816 MiB, 77 %, 1950 MHz, 1950 MHz, 240.94 W, 64, P2, 0x0000000000000000
2026/08/26 23:04:56.421, 0, 20816 MiB, 75 %, 1950 MHz, 1950 MHz, 322.66 W, 65, P2, 0x0000000000000000
2026/08/26 23:04:57.421, 0, 20816 MiB, 78 %, 1950 MHz, 1950 MHz, 323.73 W, 66, P2, 0x0000000000000000
2026/08/26 23:04:58.422, 0, 20816 MiB, 80 %, 1950 MHz, 1950 MHz, 295.07 W, 66, P2, 0x0000000000000000
2026/08/26 23:04:59.422, 0, 20816 MiB, 79 %, 1950 MHz, 1950 MHz, 329.63 W, 67, P2, 0x0000000000000004
2026/08/26 23:05:00.422, 0, 20816 MiB, 20 %, 1950 MHz, 1950 MHz, 311.63 W, 66, P2, 0x0000000000000004
2026/08/26 23:05:01.422, 0, 20816 MiB, 79 %, 1950 MHz, 1950 MHz, 289.11 W, 67, P2, 0x0000000000000000
2026/08/26 23:05:02.422, 0, 20816 MiB, 78 %, 1935 MHz, 1935 MHz, 326.55 W, 67, P2, 0x0000000000000000
2026/08/26 23:05:03.423, 0, 20816 MiB, 70 %, 1935 MHz, 1935 MHz, 292.22 W, 63, P2, 0x0000000000000004
2026/08/26 23:05:04.423, 0, 20816 MiB, 78 %, 1935 MHz, 1935 MHz, 308.51 W, 67, P2, 0x0000000000000000
2026/08/26 23:05:05.423, 0, 20816 MiB, 75 %, 1935 MHz, 1935 MHz, 325.23 W, 68, P2, 0x0000000000000000
2026/08/26 23:05:06.423, 0, 20820 MiB, 77 %, 1935 MHz, 1935 MHz, 288.83 W, 65, P2, 0x0000000000000000
2026/08/26 23:05:07.423, 0, 20820 MiB, 80 %, 1935 MHz, 1935 MHz, 328.09 W, 68, P2, 0x0000000000000004
2026/08/26 23:05:08.424, 0, 20820 MiB, 77 %, 1935 MHz, 1935 MHz, 328.34 W, 68, P2, 0x0000000000000000
