ts,util,mem_used,temp,pstate,clk_sm,clk_mem,pwr,throttle
2026/08/2608:09:45.785,81,20824,73,P2,1920,9501,300.38,0x0000000000000004
2026/08/2608:09:50.808,0,346,64,P2,1695,9501,167.11,0x0000000000000000
2026/08/2608:09:55.831,100,20144,63,P2,1935,9501,170.18,0x0000000000000000
2026/08/2608:10:00.861,100,20144,62,P2,1950,9501,169.19,0x0000000000000000
2026/08/2608:10:05.890,78,20816,68,P2,1935,9501,327.20,0x0000000000000004
2026/08/2608:10:10.912,79,20816,70,P2,1935,9501,332.02,0x0000000000000004
2026/08/2608:10:15.935,77,20816,70,P2,1935,9501,331.73,0x0000000000000004
2026/08/2608:10:20.956,79,20824,70,P2,1935,9501,298.03,0x0000000000000004
2026/08/2608:10:25.976,77,20824,72,P2,1920,9501,330.31,0x0000000000000000
2026/08/2608:10:31.000,77,20824,72,P2,1920,9501,329.70,0x0000000000000004
2026/08/2608:10:36.024,0,346,67,P2,1920,9501,181.78,0x0000000000000000
2026/08/2608:10:41.049,99,18082,63,P2,1935,9501,167.87,0x0000000000000000
2026/08/2608:10:46.078,100,18082,61,P2,1950,9501,164.41,0x0000000000000000
2026/08/2608:10:51.102,70,20490,66,P2,1935,9501,277.38,0x0000000000000000
2026/08/2608:10:56.127,70,20490,67,P2,1935,9501,273.09,0x0000000000000000
2026/08/2608:11:01.152,100,20498,64,P2,1935,9501,256.37,0x0000000000000004
2026/08/2608:11:06.180,73,20502,69,P2,1935,9501,307.24,0x0000000000000000
2026/08/2608:11:11.201,54,20502,68,P2,1935,9501,307.53,0x0000000000000000
2026/08/2608:11:16.223,99,394,68,P2,1935,9501,293.74,0x0000000000000000
2026/08/2608:11:21.245,99,17618,62,P2,1950,9501,153.64,0x0000000000000000
2026/08/2608:11:26.270,99,17618,61,P2,1950,9501,165.78,0x0000000000000000
2026/08/2608:11:31.299,66,20276,66,P2,1950,9501,309.11,0x0000000000000000
2026/08/2608:11:36.323,67,20276,68,P2,1935,9501,311.03,0x0000000000000000
2026/08/2608:11:41.345,65,20276,68,P2,1935,9501,306.64,0x0000000000000000
2026/08/2608:11:46.369,68,20288,68,P2,1935,9501,309.71,0x0000000000000000
2026/08/2608:11:51.391,71,20288,69,P2,1935,9501,313.01,0x0000000000000000
2026/08/2608:11:56.416,68,20288,70,P2,1935,9501,315.57,0x0000000000000000
2026/08/2608:12:01.440,100,16690,61,P2,1950,9501,135.10,0x0000000000000000
2026/08/2608:12:06.468,99,16690,60,P2,1950,9501,157.76,0x0000000000000000
2026/08/2608:12:11.494,65,19852,67,P2,1935,9501,277.07,0x0000000000000004
2026/08/2608:12:16.519,57,19852,67,P2,1935,9501,274.21,0x0000000000000004
2026/08/2608:12:21.544,99,19860,64,P2,1935,9501,251.56,0x0000000000000004
2026/08/2608:12:26.574,65,19864,69,P2,1935,9501,309.01,0x0000000000000004
2026/08/2608:12:31.599,65,19864,69,P2,1935,9501,305.53,0x0000000000000004
2026/08/2608:12:36.622,65,19864,70,P2,1935,9501,305.87,0x0000000000000004
2026/08/2608:12:41.645,19,346,61,P2,1695,9501,135.88,0x0000000000000000
2026/08/2608:12:46.668,99,14688,61,P2,1950,9501,164.49,0x0000000000000000
2026/08/2608:12:51.694,61,18858,65,P2,1950,9501,252.65,0x0000000000000004
2026/08/2608:12:56.716,61,18860,66,P2,1950,9501,258.87,0x0000000000000004
2026/08/2608:13:01.740,58,18860,66,P2,1950,9501,261.40,0x0000000000000004
2026/08/2608:13:06.766,57,18860,65,P2,1935,9501,239.80,0x0000000000000004
2026/08/2608:13:11.788,61,18870,65,P2,1935,9501,232.68,0x0000000000000004
2026/08/2608:13:16.812,64,18870,65,P2,1935,9501,260.98,0x0000000000000004
2026/08/2608:13:21.834,65,18870,66,P2,1935,9501,262.06,0x0000000000000004
2026/08/2608:13:26.858,60,18870,66,P2,1935,9501,261.74,0x0000000000000004
2026/08/2608:13:31.879,60,18870,67,P2,1920,9501,261.36,0x0000000000000004
2026/08/2608:13:37.122,0,346,63,P2,1935,9501,177.63,0x0000000000000000
2026/08/2608:13:42.146,100,19044,61,P2,1950,9501,167.24,0x0000000000000000
2026/08/2608:13:47.173,99,19044,60,P2,1950,9501,156.79,0x0000000000000000
2026/08/2608:13:52.199,80,22270,66,P2,1935,9501,288.81,0x0000000000000004
2026/08/2608:13:57.223,76,22286,68,P2,1935,9501,286.59,0x0000000000000004
2026/08/2608:14:02.247,77,22292,68,P2,1935,9501,254.16,0x0000000000000004
2026/08/2608:14:07.272,78,22292,70,P2,1935,9501,328.28,0x0000000000000004
2026/08/2608:14:12.297,78,22292,71,P2,1935,9501,334.64,0x0000000000000004
2026/08/2608:14:17.321,0,346,64,P2,1935,9501,170.43,0x0000000000000000
2026/08/2608:14:22.344,100,18082,62,P2,1950,9501,168.29,0x0000000000000000
2026/08/2608:14:27.372,99,18082,61,P2,1950,9501,159.21,0x0000000000000000
2026/08/2608:14:32.397,72,21812,67,P2,1935,9501,312.04,0x0000000000000000
2026/08/2608:14:37.422,73,21828,68,P2,1935,9501,312.71,0x0000000000000000
2026/08/2608:14:42.447,66,21834,68,P2,1935,9501,265.37,0x0000000000000000
2026/08/2608:14:47.472,71,21834,69,P2,1935,9501,305.77,0x0000000000000000
2026/08/2608:14:52.495,70,21834,70,P2,1935,9501,320.73,0x0000000000000004
